Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	AverageTestEpCost	StdTestEpCost	MaxTestEpCost	MinTestEpCost	EpLen	TestEpLen	EpGoals	TestEpGoals	CumulativeCost	CostRate	TotalEnvInteracts	AverageQR1Vals	StdQR1Vals	MaxQR1Vals	MinQR1Vals	AverageQR2Vals	StdQR2Vals	MaxQR2Vals	MinQR2Vals	AverageQCVals	StdQCVals	MaxQCVals	MinQCVals	AverageQCVar	StdQCVar	MaxQCVar	MinQCVar	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQR1	LossQR2	LossQC	LossQCVar	LossAlpha	LogAlpha	Alpha	LossBeta	LogBeta	Beta	PiEntropy	TestTime	EpochTime	TotalTime
70	10.332956	7.0263453	24.649008	-1.1935151	9.492513	8.572464	27.505396	-0.3035426	37.846153	101.930664	673.0	0.0	28.925	136.34174	877.0	0.0	1000.0	1000.0	5.076923	4.975	89351.0	0.02516929577464789	3500004.0	-0.4784557	0.68869567	2.3218942	-37.894073	-0.47845277	0.68873787	2.1449254	-36.995785	1.9669003	1.7738073	47.091484	-27.74023	1.1075239	5.6669145	251.2378	1e-08	1.9951261	3.4544945	77.26043	-13.064863	1.5560997	0.0035062823	0.0034791005	0.058652773	0.19576262	8.07842e-06	-6.6983533	0.0012556054	-8.18509e-15	-18.420683	5.67718e-13	-1.9951259	19.171001	701.99963	48937.66232132912
71	8.165132	6.1078553	22.506813	-0.51382583	9.944773	8.80142	25.946796	-0.5407496	26.833334	37.94642	160.0	0.0	37.575	96.44891	469.0	0.0	1000.0	1000.0	4.0833335	5.075	90639.0	0.0251775	3550004.0	-0.4826196	0.68645823	3.7634296	-24.107689	-0.48261458	0.6865974	3.8875828	-23.3509	1.9645243	1.8109742	46.89168	-29.656048	1.1224217	5.913828	261.7348	1e-08	1.9861938	3.5417223	97.00069	-12.9521475	1.5376765	0.0034369635	0.0033774422	0.05985332	0.19896826	2.027988e-05	-6.6856775	0.0012723947	-7.3875605e-15	-18.420683	5.851614e-13	-1.986194	19.381123	708.6798	49645.016070604324
72	9.801775	8.181369	26.014496	-0.5798287	10.501017	8.181285	27.080858	-0.12632379	16.961538	25.290588	105.0	0.0	9.125	15.023627	56.0	0.0	1000.0	1000.0	4.9423075	5.225	91521.0	0.025074246575342466	3600004.0	-0.49414414	0.67555755	4.3248887	-22.614233	-0.49414814	0.6756212	4.2994146	-23.222721	1.963038	1.8171983	44.311623	-22.835293	1.1283945	6.0419993	269.48453	1e-08	2.0113196	3.4967024	79.5379	-13.767767	1.5925015	0.0032495956	0.0032237682	0.06117283	0.20227246	-1.5788792e-05	-6.6620793	0.0012996387	-8.532039e-15	-18.420683	6.043389e-13	-2.0113196	20.489262	702.4154	50347.3916721344
73	12.156964	8.194711	25.72923	-0.5947158	8.62983	7.3808866	24.921307	-0.5428859	14.666667	24.713636	156.0	0.0	21.55	71.786476	456.0	0.0	1000.0	1000.0	6.0833335	4.3	92261.0	0.024935405405405404	3650004.0	-0.44934386	0.6644367	2.6243734	-15.378777	-0.44934407	0.664453	2.2401092	-16.98419	1.9649341	1.7977294	49.196762	-29.872587	1.1242342	6.0209684	269.24246	1e-08	1.9725863	3.4334052	87.86227	-11.608835	1.5569359	0.0029838886	0.0029987653	0.061407443	0.20211707	4.1937496e-05	-6.6842513	0.0012759005	-9.440448e-15	-18.420683	6.255334e-13	-1.9725863	21.09933	707.4138	51054.87599730492
74	11.369643	8.058877	25.121784	-1.9789758	12.246122	8.294973	25.99011	-0.20887789	22.865385	54.624607	389.0	0.0	24.525	64.24561	391.0	0.0	1000.0	1000.0	5.769231	6.125	93414.0	0.0249104	3700004.0	-0.36992374	0.6866511	2.8879914	-30.812296	-0.36992323	0.68671125	3.2530973	-31.227568	1.9695776	1.8043433	47.575203	-31.060442	1.1496294	6.395427	280.2977	1e-08	1.9984939	3.448552	77.517654	-12.541375	1.5085212	0.003174538	0.0031605903	0.06192541	0.20204459	5.0551957e-06	-6.660163	0.0013087671	-1.0179455e-14	-18.420683	6.517821e-13	-1.9984938	21.292282	701.3363	51756.343317747116
75	12.319363	8.023403	26.352892	-0.67949164	6.03697	6.865764	25.117722	-0.52801687	15.9375	27.24687	146.0	0.0	32.55	72.08015	353.0	0.0	1000.0	1000.0	6.2083335	2.975	94189.0	0.02478657894736842	3750004.0	-0.37024906	0.7043199	3.078938	-30.147444	-0.37024897	0.70429534	3.1294184	-31.327177	1.959395	1.8357795	41.713356	-37.817333	1.1803802	6.5370307	274.5409	1e-08	1.9939692	3.4867303	74.82483	-14.23966	1.50545	0.0033288451	0.0033411938	0.064125694	0.20760804	1.0664762e-05	-6.662431	0.0013064374	-9.691088e-15	-18.420683	6.773498e-13	-1.9939693	20.472536	700.5708	52456.72291278839
76	8.156993	7.7796693	23.769846	-0.47984684	6.9615326	8.01745	26.98266	-0.45490783	8.192307	17.79049	98.0	0.0	8.125	27.365295	171.0	0.0	1000.0	1000.0	4.173077	3.575	94605.0	0.024572727272727274	3800004.0	-0.39281976	0.7224837	2.2244	-24.276535	-0.39281976	0.7225187	2.602308	-27.58483	1.9635062	1.8428929	55.971024	-20.454344	1.1881056	6.646736	273.11636	1e-08	1.9762025	3.6655102	100.602234	-12.408901	1.5745475	0.0035001922	0.003500124	0.063497834	0.20844278	4.028356e-05	-6.486123	0.0015607489	-1.1203152e-14	-18.420683	7.059883e-13	-1.9762025	21.103024	706.9107	53163.71271729469
77	9.070514	7.4863677	23.927769	-0.084818885	7.3998747	7.788748	24.739614	-1.1204628	11.6875	16.757034	73.0	0.0	13.8	25.493334	101.0	0.0	1000.0	1000.0	4.5833335	3.825	95239.0	0.02442025641025641	3850004.0	-0.37951583	0.7168406	1.4371424	-28.202393	-0.37951434	0.71678334	1.5673784	-27.254261	1.9685675	1.8387778	52.835712	-21.657764	1.1562712	6.5685334	305.95306	1e-08	2.0014768	3.4909434	85.34124	-12.05398	1.5094126	0.0037010438	0.003718722	0.06299165	0.20975961	1.170826e-06	-6.599014	0.0013853413	-1.0817054e-14	-18.420683	7.375442e-13	-2.0014772	21.652296	701.44086	53865.10284256935
78	10.377474	7.328637	24.330061	-0.70785326	9.924067	8.00919	26.110762	-1.0598832	13.903846	26.49765	124.0	0.0	14.4	23.966434	98.0	0.0	1000.0	1000.0	5.326923	5.0	95889.0	0.024275696202531647	3900004.0	-0.35837722	0.7207943	6.3425817	-19.797415	-0.35837704	0.7208306	6.160186	-19.690596	1.9596081	1.8424841	45.178898	-29.761192	1.179499	6.7281885	350.6963	1e-08	1.9953163	3.5897899	74.298546	-12.105814	1.4515587	0.003697755	0.0036685432	0.061972637	0.20700838	8.541572e-06	-6.5450587	0.0014635498	-1.0123578e-14	-18.420683	7.710888e-13	-1.9953159	21.330778	709.55255	54574.651804447174
79	12.815192	7.8180017	24.995502	-0.15506405	7.3525724	7.574409	25.418076	-0.26686436	12.208333	16.556667	70.0	0.0	4.8	11.106755	57.0	0.0	1000.0	1000.0	6.4583335	3.7	96475.0	0.02411875	3950004.0	-0.32130834	0.7109977	6.5603933	-19.474268	-0.3213087	0.71098894	6.487393	-18.608196	1.9578369	1.8546851	58.533234	-25.387844	1.1493763	6.556451	361.04327	1e-08	1.983299	3.5812962	81.29872	-12.195854	1.4378592	0.0033686743	0.0033601548	0.06336787	0.20899056	2.8891316e-05	-6.543645	0.0014730783	-1.0972022e-14	-18.420683	8.0172723e-13	-1.9832988	21.467442	700.8937	55275.614617824554
80	11.462256	7.36813	24.127535	-0.41499913	9.318581	8.83681	26.80223	-0.6137302	21.076923	30.742634	128.0	0.0	5.225	11.529284	47.0	0.0	1000.0	1000.0	5.6346154	4.725	97571.0	0.024091604938271605	4000004.0	-0.2707504	0.67926097	4.4800644	-12.30264	-0.2707503	0.6792483	4.040229	-12.401117	1.9697065	1.8303093	55.77992	-18.358742	1.1344672	6.709935	333.4823	1e-08	1.9910305	3.500904	84.16232	-13.036736	1.4577022	0.0029547873	0.0029585387	0.0617173	0.20657472	1.3123591e-05	-6.6480293	0.0013149834	-1.4137961e-14	-18.420683	8.4243853e-13	-1.9910305	20.97017	708.254	55984.755809783936
81	10.397708	7.2266088	23.775595	-0.27440384	8.268402	7.9225516	25.927761	-0.78173	13.270833	19.60627	100.0	0.0	6.675	15.023959	84.0	0.0	1000.0	1000.0	5.125	4.225	98239.0	0.023960731707317072	4050004.0	-0.14559507	0.67448866	2.2731535	-12.470391	-0.145595	0.674515	2.197592	-11.367402	1.9751	1.8305347	43.288406	-23.338326	1.1057972	6.6226153	335.6507	1e-08	2.0057116	3.518188	83.66637	-14.235529	1.3222133	0.0027375896	0.0027272627	0.062330414	0.20865703	-5.162736e-06	-6.568892	0.0014285358	-1.4724045e-14	-18.420683	8.933328e-13	-2.0057113	20.893417	704.2195	56688.16168808937
82	11.111309	7.713162	27.365282	-0.48935315	13.435679	9.028043	27.767178	-0.008524179	10.692307	15.805961	88.0	0.0	16.25	21.17398	86.0	0.0	1000.0	1000.0	5.480769	6.6	98764.0	0.02379855421686747	4100004.0	-0.043336805	0.7011674	3.5022924	-12.578749	-0.043337353	0.7011708	3.5632005	-11.668179	1.9804837	1.8060335	41.13727	-19.980347	1.0735081	6.470674	330.46216	1e-08	1.9880935	3.5986605	91.42312	-12.040613	1.2209351	0.002996413	0.0030016608	0.062268555	0.20695947	1.8976601e-05	-6.579038	0.0014135141	-1.6543204e-14	-18.420683	9.501341e-13	-1.9880935	21.136604	702.33545	57390.4293282032
83	10.664361	7.2195215	24.550022	-0.44722435	13.276672	8.796381	27.236689	-0.15264535	14.479167	23.275515	90.0	0.0	9.275	15.88236	81.0	0.0	1000.0	1000.0	5.0208335	6.65	99520.0	0.023695238095238096	4150004.0	0.013878543	0.7119975	2.4316013	-10.395086	0.0138807325	0.7120167	2.7511394	-11.205703	1.9757268	1.8065131	40.053772	-13.421009	1.1197249	6.8408537	358.8795	1e-08	1.9993975	3.5878701	105.4209	-14.50963	1.1798289	0.0030135706	0.002999738	0.062338594	0.20741682	3.7698549e-06	-6.5112877	0.0015052982	-1.7703097e-14	-18.420683	1.0232483e-12	-1.9993972	21.323124	707.1	58097.64598274231
84	13.553872	7.197569	24.885433	-0.4861969	12.191355	9.439079	28.758627	-0.25705132	17.307692	19.645452	89.0	0.0	11.75	17.996876	70.0	0.0	1000.0	1000.0	6.6153846	6.175	100359.0	0.023613882352941176	4200004.0	0.07727377	0.70764816	1.8199072	-14.169607	0.0772717	0.70766276	1.7598492	-12.9934225	1.9620856	1.8028495	44.868137	-22.053848	1.1262451	6.8536515	380.66617	1e-08	1.9982822	3.479302	87.65017	-14.786618	0.9993541	0.0029599112	0.0029464893	0.06321654	0.20864391	4.6016007e-06	-6.5158663	0.0014936326	-1.4217689e-14	-18.420683	1.0865741e-12	-1.9982822	21.141907	704.22736	58801.77457690239
85	15.268899	7.7002573	26.228443	-1.1999218	12.225349	8.956133	26.758818	-0.15832093	16.729166	21.96374	80.0	0.0	18.475	55.435993	340.0	0.0	1000.0	1000.0	7.6875	6.0	101205.0	0.023536046511627908	4250004.0	0.12747432	0.73499775	1.7569014	-16.931192	0.12747595	0.73500407	1.8022637	-16.724854	1.9677067	1.783853	42.224216	-18.649427	1.1189177	6.792565	355.12622	1e-08	1.9818008	3.398204	78.30912	-14.861762	0.9967347	0.0031859118	0.0031954444	0.061742026	0.20500456	2.9051771e-05	-6.534512	0.0014739105	-1.7835895e-14	-18.420683	1.159254e-12	-1.9818007	21.154484	709.6584	59511.41658949852
86	13.566478	7.6562185	26.560202	-0.04743261	13.891214	9.403124	28.456062	-0.31378147	21.942308	34.492706	167.0	0.0	44.9	152.97905	901.0	0.0	1000.0	1000.0	6.480769	7.0	102303.0	0.02351793103448276	4300004.0	0.15612793	0.7452232	1.7445886	-18.401123	0.15612824	0.7452326	1.7391028	-18.01374	1.9635323	1.7754598	45.140656	-24.006748	1.0683206	6.359729	325.51285	1e-08	2.0054846	3.3983831	87.10489	-12.970039	0.84631795	0.0031341875	0.0031313053	0.061082754	0.203552	-3.6602294e-06	-6.509582	0.0015098224	-1.3766208e-14	-18.420683	1.2347661e-12	-2.0054846	21.267954	703.7527	60215.12447023392
87	17.642597	6.8470726	27.87363	-0.03151277	8.284104	7.602662	24.899494	-0.3710153	17.708334	21.799232	95.0	0.0	39.025	148.76297	837.0	0.0	1000.0	1000.0	8.541667	3.975	103166.0	0.023446818181818183	4350004.0	0.2144096	0.75118846	1.8680389	-19.47847	0.21440932	0.7512658	1.9777734	-19.341015	1.979714	1.7511276	50.244553	-24.803381	0.9974145	6.0578413	347.73196	1e-08	1.994581	3.368003	114.95091	-13.380633	0.8093279	0.0030661367	0.003014088	0.0597525	0.2001622	9.702348e-06	-6.582009	0.0014036204	-1.764875e-14	-18.420683	1.3087643e-12	-1.9945812	21.299246	702.39136	60917.72404742241
88	14.389027	8.1114855	27.102688	-0.47249013	13.291948	8.829066	28.70517	-0.3268541	16.576923	21.391357	81.0	0.0	26.3	30.85709	108.0	0.0	1000.0	1000.0	7.0961537	6.2	104015.0	0.023374157303370786	4400004.0	0.30845654	0.72891206	1.99156	-16.178505	0.3084557	0.7289574	2.0082436	-15.291909	1.9852606	1.7448562	45.94291	-21.420555	0.9983118	6.0009356	301.43826	1e-08	2.0001578	3.3204687	85.14378	-11.990747	0.7071701	0.0028931878	0.0028615315	0.058595955	0.19946234	2.0927585e-06	-6.529774	0.0014709863	-1.8506896e-14	-18.420683	1.4145164e-12	-2.0001578	21.242418	710.16003	61627.53036880493
89	14.066452	7.3712535	26.166925	0.1213126	15.761937	9.082337	29.351181	0.14148611	35.729168	101.82721	693.0	0.0	89.875	215.9001	901.0	0.0	1000.0	1000.0	6.8333335	7.775	105785.0	0.023507777777777777	4450004.0	0.3161903	0.7269112	2.0882196	-16.835705	0.31618923	0.72692746	2.0832167	-16.482075	1.9899904	1.7304958	44.518913	-15.204837	0.95210516	5.9410324	351.50113	1e-08	1.9933416	3.3537478	67.072334	-13.678407	0.6566043	0.0030783587	0.0030649106	0.057997607	0.19755058	1.2758704e-05	-6.531025	0.0014838887	-1.7833784e-14	-18.420683	1.5248528e-12	-1.9933417	21.616545	705.74255	62333.54531764984
90	13.460761	8.376666	26.440678	-0.36310288	10.84321	9.071652	25.733677	-0.26372463	13.788462	16.49981	57.0	0.0	35.375	134.05608	855.0	0.0	1000.0	1000.0	6.519231	5.2	106447.0	0.023394945054945056	4500004.0	0.32744637	0.72772634	2.1490252	-12.893912	0.3274461	0.7277434	2.1405277	-12.700106	1.9886572	1.7080173	45.952507	-18.877615	0.96088964	6.290819	398.23618	1e-08	1.99062	3.385456	81.46207	-11.905369	0.6668949	0.0030118437	0.003001551	0.05621047	0.19172929	1.5567552e-05	-6.627621	0.0013453591	-2.1668953e-14	-18.420683	1.6389614e-12	-1.99062	21.357494	710.97107	63045.49341011047
91	12.0789	7.9786415	26.750538	-0.8459498	14.644888	9.979887	26.738352	-0.0009496066	21.458334	45.735634	308.0	0.0	15.35	23.677576	90.0	0.0	1000.0	1000.0	5.8541665	7.2	107530.0	0.023376086956521738	4550004.0	0.3435417	0.7761416	2.3243034	-18.713583	0.34354126	0.7761753	2.3482318	-17.81744	1.9878507	1.674573	42.386955	-22.010105	0.9740511	6.528691	453.6046	1e-08	1.9838855	3.3411481	84.775635	-13.990537	0.619916	0.0036673206	0.0036252823	0.05583884	0.18918097	2.4594026e-05	-6.543255	0.0014631054	-2.3118851e-14	-18.420683	1.7978633e-12	-1.9838853	21.533318	704.2787	63748.61651515961
92	14.670055	7.7381344	26.297966	0.28028697	14.784433	8.629598	27.407705	0.41685334	27.73077	38.30049	205.0	0.0	15.825	18.978788	64.0	0.0	1000.0	1000.0	7.1346154	7.5	108919.0	0.023423440860215052	4600004.0	0.40183762	0.7818904	3.7673144	-20.60923	0.4018396	0.7819073	3.8214464	-23.845173	1.9875612	1.6419165	36.207767	-16.886168	0.9220759	5.914803	406.872	1e-08	2.0050902	3.2121384	76.059456	-14.629652	0.46358472	0.0034802074	0.0034896934	0.055476602	0.1883445	-2.9530784e-06	-6.5184216	0.0015042874	-2.0291706e-14	-18.420683	1.9655041e-12	-2.00509	21.48074	705.3484	64454.14604520798
93	12.662258	8.585253	26.166014	-0.37334126	16.348318	9.255877	27.711918	-0.7672113	22.5	30.824774	126.0	0.0	20.0	35.219315	204.0	0.0	1000.0	1000.0	6.0208335	8.15	110035.0	0.023411702127659573	4650004.0	0.49269536	0.7670092	4.8261566	-11.169648	0.49269882	0.7670395	4.5303545	-11.423452	2.0044303	1.6065251	37.329174	-9.521758	0.8403625	5.4943438	406.30817	1e-08	1.9951463	3.1760044	86.80049	-13.400502	0.2844062	0.0029464634	0.0029242716	0.05259961	0.18271852	9.911968e-06	-6.5392914	0.0014631854	-1.7714571e-14	-18.420683	2.1092492e-12	-1.9951464	20.606022	705.19653	65159.416880607605
94	14.66593	8.045474	26.4384	0.12416267	14.460895	9.245766	27.482624	0.4354089	24.788462	53.634567	381.0	0.0	53.675	146.65392	925.0	0.0	1000.0	1000.0	7.2115383	7.1	111288.0	0.023429052631578948	4700004.0	0.56685036	0.7371826	2.1006324	-12.046861	0.5668497	0.7371976	2.1247382	-12.54392	2.022095	1.5906969	38.309875	-12.126837	0.8050303	5.3807693	447.71564	1e-08	1.9981022	3.0261736	76.40959	-13.250679	0.31376952	0.0026656426	0.0026590393	0.05211332	0.18279496	5.15034e-06	-6.5254207	0.0014839972	-2.8855384e-14	-18.420683	2.3178284e-12	-1.9981022	21.794771	711.29156	65870.56596136093
95	13.672088	8.362259	26.40487	-4.1685057	13.745397	9.890591	28.371244	0.37558344	35.833332	106.88903	690.0	0.0	55.875	154.32484	918.0	0.0	1000.0	1000.0	6.625	6.65	113008.0	0.023543333333333333	4750004.0	0.6157769	0.7118925	2.1135557	-13.252897	0.615776	0.7119105	2.1273966	-13.790441	2.023198	1.56224	34.009434	-11.100467	0.8052311	5.425949	341.23563	1e-08	1.9971318	3.0067468	77.25468	-12.550861	0.2250716	0.002365309	0.0023525122	0.051339544	0.1801147	6.2762083e-06	-6.562729	0.0014313508	-2.993496e-14	-18.420683	2.6209523e-12	-1.9971323	21.183994	711.443	66581.98190665245
96	14.032984	8.590627	28.585674	0.10378907	8.248079	7.6184664	25.634628	-0.057766307	33.134617	64.51268	297.0	0.0	5.875	13.141894	59.0	0.0	1000.0	1000.0	6.75	4.125	114731.0	0.023655876288659793	4800004.0	0.656032	0.7279657	2.209337	-12.039845	0.65603626	0.7280021	2.21496	-11.908402	2.0207539	1.5521789	37.05041	-10.311795	0.8213441	5.7856894	363.37073	1e-08	1.9939735	3.1249735	89.726974	-12.6156845	0.18076544	0.0024903866	0.0024690425	0.051464286	0.18049891	1.0989213e-05	-6.5684376	0.0014220384	-3.528748e-14	-18.420683	2.9535114e-12	-1.9939735	21.536366	706.4905	67288.49337410927
97	13.775578	7.95707	25.101149	0.03531577	13.497259	9.374734	27.777935	0.32858503	17.833334	30.836487	163.0	0.0	14.125	48.33383	306.0	0.0	1000.0	1000.0	6.625	6.65	115598.0	0.023591428571428572	4850004.0	0.6876476	0.7346591	2.3154573	-15.291621	0.6876464	0.7346535	2.3227022	-15.112816	2.0323648	1.4939079	34.271023	-17.423586	0.761525	5.357332	357.40582	1e-08	1.996544	2.9787855	81.22737	-13.930797	0.10760862	0.0026749708	0.0026753186	0.04950663	0.17457505	6.54786e-06	-6.535579	0.0014713022	-4.072193e-14	-18.420683	3.4574012e-12	-1.996544	21.464012	705.10297	67993.59083032608
98	11.9999075	7.9140954	25.339733	-0.08134752	13.485544	9.499774	30.440197	0.18804473	11.076923	25.377037	166.0	0.0	29.775	80.15344	404.0	0.0	1000.0	1000.0	5.6153846	6.6	116163.0	0.02346727272727273	4900004.0	0.7427907	0.7224775	2.2361586	-18.727844	0.74278873	0.7225086	2.2404304	-18.176453	2.0410182	1.4632164	47.952652	-16.011631	0.73791623	5.277224	402.40588	1e-08	1.98832	2.9363058	68.59165	-12.577985	0.021897413	0.002819782	0.0028047303	0.048382618	0.17182659	2.1109427e-05	-6.5498796	0.0014459123	-4.592838e-14	-18.420683	4.090849e-12	-1.9883201	21.44807	706.0612	68699.84064102173
99	16.478424	7.5451136	26.75668	2.9922335	14.996767	9.178251	27.031319	0.06905841	22.791666	32.90324	152.0	0.0	19.3	46.195347	267.0	0.0	1000.0	1000.0	8.0625	7.55	117305.0	0.023461	4950004.0	0.76704204	0.71745044	2.2959685	-12.026391	0.767042	0.7174398	2.3104384	-11.793546	2.0478427	1.4880526	41.990013	-16.731562	0.7435042	5.3266854	453.37238	1e-08	1.998124	2.8931968	73.370804	-12.252868	0.12028169	0.0026796863	0.002683903	0.050955273	0.17506802	4.9541773e-06	-6.57968	0.0014013354	-7.867763e-14	-18.420683	5.2432663e-12	-1.9981242	21.063293	717.5262	69418.29555487633
