Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	AverageTestEpCost	StdTestEpCost	MaxTestEpCost	MinTestEpCost	EpLen	TestEpLen	EpGoals	TestEpGoals	CumulativeCost	CostRate	TotalEnvInteracts	AverageQR1Vals	StdQR1Vals	MaxQR1Vals	MinQR1Vals	AverageQR2Vals	StdQR2Vals	MaxQR2Vals	MinQR2Vals	AverageQC1Vals	StdQC1Vals	MaxQC1Vals	MinQC1Vals	AverageQC2Vals	StdQC2Vals	MaxQC2Vals	MinQC2Vals	AverageQC1Var	StdQC1Var	MaxQC1Var	MinQC1Var	AverageQC2Var	StdQC2Var	MaxQC2Var	MinQC2Var	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQR1	LossQR2	LossQC1	LossQC2	LossQC1Var	LossQC2Var	LossAlpha	LogAlpha	Alpha	LossBeta	LogBeta	Beta	PiEntropy	TestTime	EpochTime	TotalTime
64	1.2005678	1.3734126	4.181894	-0.85069734	1.0556927	2.0371716	10.462867	-0.92617506	36.71154	129.98274	651.0	0.0	18.925	84.281494	507.0	0.0	1000.0	1000.0	0.65384614	0.5	95765.0	0.029466153846153847	3200004.0	-1.3202614	0.64072704	0.47153556	-22.221964	-1.3202591	0.6407331	0.4129926	-20.96253	1.8484597	1.5914445	41.128807	-14.1412525	1.8484713	1.5916986	40.759277	-15.070501	1.3940632	4.824176	279.93405	1e-08	1.3965865	4.8713	273.41623	1e-08	1.9890734	3.8341548	99.2793	-14.662525	1.3679928	0.0021686782	0.00214214	0.044494964	0.04445088	0.13728553	0.13661575	1.770984e-05	-6.62976	0.0013382015	3.75e-15	-18.420683	1.5529608e-13	-1.9890734	21.04197	895.70703	55076.50170111656
65	1.1109234	1.4964315	5.7423735	-0.7778879	1.1177456	1.7075312	6.8297167	-0.7557963	25.916666	130.91661	865.0	0.0	31.9	140.7119	876.0	0.0	1000.0	1000.0	0.5416667	0.65	97009.0	0.029396666666666668	3250004.0	-1.286272	0.6248505	0.26195264	-20.731678	-1.2862716	0.62491816	0.35008073	-20.101196	1.8474494	1.585577	34.688812	-10.007684	1.8474475	1.5852504	33.3107	-9.939581	1.4066867	4.666164	253.38667	1e-08	1.4088627	4.691069	291.09717	1e-08	1.9902459	3.8226254	83.16778	-15.651754	1.3323356	0.0020199188	0.001992919	0.04372093	0.044023447	0.13624768	0.13521731	1.4116888e-05	-6.658635	0.001293896	3.618267e-15	-18.420683	1.5297194e-13	-1.9902458	21.14436	893.4995	55970.04647421837
66	1.0295544	1.4154469	4.410103	-0.9321442	0.9784218	1.5350659	5.7175646	-1.127101	8.596154	36.436066	226.0	0.0	5.5	26.0	155.0	0.0	1000.0	1000.0	0.59615386	0.55	97456.0	0.02909134328358209	3300004.0	-1.2675823	0.65006375	0.29554117	-34.711437	-1.2675815	0.65004325	0.4437046	-34.586605	1.8388768	1.5785002	40.694096	-12.185736	1.8388734	1.5789969	39.36051	-11.978335	1.4304856	4.390508	259.89658	1e-08	1.4351208	4.4833064	255.90283	1e-08	2.0045993	3.7935872	86.86646	-11.769502	1.2561373	0.0024437387	0.002403387	0.043955687	0.043581787	0.13613354	0.13490424	-3.959466e-06	-6.592085	0.0013805971	3.8535777e-15	-18.420683	1.506818e-13	-2.0045993	20.292105	888.54443	56858.54743099213
67	1.1793376	1.5720747	6.57083	-0.65614593	1.0570028	2.007523	9.830841	-0.6629539	48.5625	149.90509	720.0	0.0	39.875	109.04086	424.0	0.0	1000.0	1000.0	0.5833333	0.55	99787.0	0.029349117647058824	3350004.0	-1.2394198	0.61137044	0.26558554	-47.369415	-1.2394226	0.61159813	0.366408	-50.78466	1.8418125	1.6193466	45.506435	-11.782821	1.8418401	1.6197096	44.674473	-11.602935	1.4169993	4.0676208	217.27438	1e-08	1.421946	4.1576357	210.1744	1e-08	1.996249	3.8122895	80.05583	-13.275843	1.2178016	0.0022579043	0.0022090273	0.045054555	0.04462707	0.1392285	0.13769266	6.6630196e-06	-6.6153336	0.0013515315	4.042883e-15	-18.420683	1.4834874e-13	-1.996249	21.201536	889.3546	57747.95335268974
68	0.86828846	1.3869572	5.109491	-0.7023293	0.9365493	1.3158959	4.0065894	-1.0451726	18.038462	64.05226	311.0	0.0	45.825	145.43913	632.0	0.0	1000.0	1000.0	0.46153846	0.5	100725.0	0.029195652173913043	3400004.0	-1.1948212	0.58567405	0.39172757	-33.468845	-1.1948192	0.58571804	0.45733595	-30.095345	1.8424703	1.6029389	34.97816	-10.736157	1.8425047	1.6034262	35.752724	-10.9015465	1.4475	4.0607615	214.51718	1e-08	1.4508165	4.12802	194.85739	1e-08	2.000391	3.8422563	84.111664	-12.540968	1.2283707	0.0021283375	0.0020682474	0.04584714	0.045494113	0.13932046	0.13818389	1.1713981e-06	-6.6829267	0.0012679015	3.584762e-15	-18.420683	1.4605019e-13	-2.000391	21.022083	895.2219	58643.25994563103
69	0.9758711	1.5045567	5.915662	-1.1376272	1.2869678	1.5497848	5.588934	-0.39932045	16.9375	73.75986	481.0	0.0	56.5	165.31213	868.0	0.0	1000.0	1000.0	0.5208333	0.65	101693.0	0.029055142857142856	3450004.0	-1.1801412	0.5622293	1.9482147	-27.717434	-1.1801416	0.5621352	2.1122503	-24.672045	1.8170515	1.5771046	37.46616	-10.939352	1.8170403	1.5774688	33.848003	-10.665343	1.5518428	4.2842474	225.37247	1e-08	1.5554221	4.3169384	243.87016	1e-08	1.9890914	3.8189514	74.87131	-11.46295	1.1874616	0.0020285768	0.0020905726	0.045407858	0.04515161	0.13714066	0.13602418	1.7685172e-05	-6.656706	0.0012989012	3.6268773e-15	-18.420683	1.4405851e-13	-1.9890915	21.175543	896.7196	59539.79681992531
70	1.0336066	1.5250394	5.85961	-1.1872145	1.2254956	1.9099338	8.800261	-1.3919188	20.615385	72.88351	399.0	0.0	3.625	11.051442	61.0	0.0	1000.0	1000.0	0.53846157	0.65	102610.0	0.028904225352112674	3500004.0	-1.1987892	0.5656089	2.3897328	-25.414093	-1.1987884	0.5656242	2.4394016	-25.09602	1.808726	1.5251139	38.896534	-10.630645	1.8087249	1.5250384	37.884243	-12.079531	1.5333213	4.0082064	166.98793	1e-08	1.5359079	4.0369344	152.61464	1e-08	1.9930269	3.8412364	77.12057	-14.488116	1.1043901	0.0019537488	0.0019989503	0.04543748	0.044816807	0.13439068	0.1334339	1.05637655e-05	-6.7288985	0.0012077965	3.9057113e-15	-18.420683	1.4178982e-13	-1.9930269	21.167795	892.8605	60434.54789066315
71	1.3072914	2.231166	11.495961	-0.900362	1.5587909	1.8774867	8.270461	-1.2331886	57.979168	162.25462	735.0	0.0	12.9	49.44482	252.0	0.0	1000.0	1000.0	0.7083333	0.75	105422.0	0.02928388888888889	3550004.0	-1.1945086	0.5551257	1.6439555	-23.819265	-1.1945065	0.555125	2.3163822	-23.409422	1.8192061	1.5164759	42.30462	-10.783955	1.8192294	1.5170234	40.507603	-12.0433	1.5016342	3.9977574	160.92818	1e-08	1.5036839	4.011469	170.68565	1e-08	1.9943408	3.905472	86.00967	-15.302047	1.0819534	0.0018929748	0.0018455674	0.045413807	0.04466937	0.1349011	0.1343691	7.646836e-06	-6.740642	0.0011925114	3.9390518e-15	-18.420683	1.3956356e-13	-1.9943407	20.939425	893.44324	61326.160745859146
72	1.1737564	1.6850481	6.5923257	-0.95552504	0.7619091	1.1523465	3.8639138	-0.9738443	37.25	99.97632	585.0	0.0	49.35	165.14911	882.0	0.0	1000.0	1000.0	0.65384614	0.475	107330.0	0.029405479452054795	3600004.0	-1.1714215	0.5379264	1.3032625	-41.9482	-1.1714249	0.53790575	1.8432062	-41.103863	1.8265024	1.5144497	41.615322	-10.076894	1.8264415	1.5146947	43.81569	-10.359171	1.5335255	4.1011634	190.5638	1e-08	1.5332384	4.109691	198.65437	1e-08	1.9927897	3.9511375	82.912384	-12.073873	1.1895745	0.0018017712	0.001733201	0.045256417	0.044697095	0.13446565	0.13358898	1.0641642e-05	-6.722544	0.001223106	3.1580133e-15	-18.420683	1.3759038e-13	-1.9927897	21.11546	897.7897	62224.01078438759
73	1.1324114	1.2705121	4.1132736	-0.8388052	1.5792335	1.573743	6.6252418	-0.3293036	30.041666	115.664375	725.0	0.0	112.575	238.14142	849.0	0.0	1000.0	1000.0	0.6041667	0.775	108772.0	0.029397837837837837	3650004.0	-1.1230533	0.5408631	1.1617118	-41.163654	-1.123055	0.5407265	1.2007606	-41.93339	1.8049259	1.4854845	39.530594	-5.591588	1.8048897	1.4858861	38.192654	-6.213373	1.5953546	4.0806456	226.55743	1e-08	1.5963379	4.112946	227.69847	1e-08	2.0038278	3.9173193	86.61884	-13.755381	1.1525016	0.0017424076	0.001837427	0.044807177	0.04474724	0.13109092	0.13036783	-3.3768033e-06	-6.764251	0.0011690733	2.956593e-15	-18.420683	1.3600706e-13	-2.0038278	21.355478	896.14606	63119.93938660622
74	1.3750726	1.4829531	7.0983915	-0.78846765	1.0378789	1.3212988	5.7451706	-0.6946754	42.634617	116.77263	569.0	0.0	24.225	100.9974	632.0	0.0	1000.0	1000.0	0.65384614	0.5	110989.0	0.029597066666666668	3700004.0	-1.0829699	0.5240822	0.9430442	-36.46191	-1.0829617	0.524088	0.64323556	-39.06148	1.7755879	1.4655766	42.197147	-8.331637	1.7755934	1.4655162	40.46937	-9.520552	1.6678675	4.044764	202.06546	1e-08	1.6700919	4.08354	215.79001	1e-08	1.9914879	3.9121766	83.03058	-13.751623	1.0492938	0.0017533273	0.0016915168	0.04489892	0.044840887	0.13013457	0.12955977	1.20815575e-05	-6.7777295	0.0011556256	3.1832845e-15	-18.420683	1.3430746e-13	-1.9914876	21.04446	891.7526	64011.85999107361
75	1.5534073	2.2495358	9.918376	-0.88211334	1.0591515	1.562607	6.1410074	-1.3548802	52.0	138.82318	584.0	0.0	1.45	6.0454526	33.0	0.0	1000.0	1000.0	0.8333333	0.55	113485.0	0.029864473684210528	3750004.0	-1.078547	0.550819	0.5683106	-39.107887	-1.078543	0.5509511	0.5984292	-36.233276	1.7458425	1.4080843	40.91564	-8.099725	1.7458284	1.4078821	40.21225	-8.512572	1.7688208	4.069679	184.55815	1e-08	1.7726579	4.1278176	190.2854	1e-08	1.9983566	3.9467402	85.042755	-15.954075	1.0943497	0.0019979002	0.0019480875	0.04248712	0.042701647	0.12274787	0.121846035	3.084382e-06	-6.768805	0.0011545055	2.718327e-15	-18.420683	1.3269943e-13	-1.9983568	21.256657	893.59766	64905.51995205879
76	1.3733239	1.7644736	6.229752	-0.82019436	0.75499535	1.2780613	4.52172	-1.5376881	14.5	63.32623	403.0	0.0	3.85	11.446725	52.0	0.0	1000.0	1000.0	0.6730769	0.4	114239.0	0.029672467532467533	3800004.0	-1.0563041	0.6036044	1.7960274	-55.360855	-1.0563166	0.60361475	2.1990218	-60.35662	1.7339716	1.3734423	41.441814	-14.288604	1.7339641	1.3735242	39.858086	-10.775993	1.8436456	4.2148805	189.89359	1e-08	1.8463262	4.2596855	192.47514	1e-08	2.0014744	3.7926571	99.05655	-12.723616	1.0755994	0.002570828	0.0025240844	0.041350175	0.041584063	0.11800075	0.11770359	-3.508544e-07	-6.7057443	0.0012324551	2.5799813e-15	-18.420683	1.3137656e-13	-2.0014744	21.087124	898.2292	65803.59778046608
77	1.598046	1.8767872	7.110029	-0.65340376	1.3641617	1.8771789	5.8106256	-1.2741863	27.354166	72.15622	368.0	0.0	34.25	106.77143	510.0	0.0	1000.0	1000.0	0.7708333	0.625	115555.0	0.029629487179487178	3850004.0	-1.0356342	0.57498085	1.0093919	-49.658432	-1.035633	0.57484615	0.9774841	-51.46129	1.7549571	1.3871632	36.071007	-16.104734	1.7549657	1.3870696	35.026318	-11.933259	1.7237744	3.996523	177.88513	1e-08	1.7267869	4.0447135	191.11827	1e-08	1.9899709	3.8152583	102.140625	-14.384514	0.96232826	0.0022999607	0.0023008646	0.041597344	0.04165202	0.11971137	0.11915059	1.375206e-05	-6.817494	0.001106257	2.9905078e-15	-18.420683	1.2988239e-13	-1.989971	21.259949	897.37354	66700.8773367405
78	1.4446703	1.6776136	6.034988	-0.80679214	1.0986931	1.5365816	6.058358	-1.0452296	34.403847	93.59841	480.0	0.0	14.325	81.36872	522.0	0.0	1000.0	1000.0	0.75	0.6	117341.0	0.02970658227848101	3900004.0	-1.031132	0.52255034	2.9279764	-44.90999	-1.0311334	0.5225858	2.5328145	-46.408405	1.7800789	1.4306002	36.563747	-8.541507	1.7800304	1.4308856	36.628937	-8.772054	1.6365006	4.0327363	192.08972	1e-08	1.6397529	4.087305	182.24272	1e-08	1.9866076	3.9568906	113.03348	-13.065473	1.0005344	0.001884824	0.001871221	0.04307809	0.042815942	0.123617336	0.1227593	1.5010963e-05	-6.9032974	0.0010209492	2.906037e-15	-18.420683	1.2834476e-13	-1.9866076	21.267994	895.7145	67596.69246912003
79	2.575199	2.2924995	7.5162687	-0.8192258	2.3000495	2.4330175	13.598885	-0.2059747	38.125	111.721115	675.0	0.0	99.15	231.16808	907.0	0.0	1000.0	1000.0	1.3541666	1.15	119171.0	0.02979275	3950004.0	-0.9934788	0.4346545	1.9935563	-27.412857	-0.99347967	0.4347107	2.2272139	-28.558565	1.7855762	1.4260243	37.964317	-13.153742	1.7855912	1.4259992	38.469437	-14.112648	1.6388559	4.0056534	183.44682	1e-08	1.6424603	4.0538116	186.63144	1e-08	2.0068839	3.9248972	86.17146	-14.860243	0.9107141	0.0012385262	0.0012868341	0.043020204	0.042984325	0.12354752	0.12281077	-5.4837137e-06	-6.864388	0.0010557031	3.1301779e-15	-18.420683	1.2684114e-13	-2.0068834	21.267958	894.87	68491.66353273392
80	1.9771638	1.8915632	9.389575	-0.80271256	2.6377022	2.385326	8.488894	-0.113427594	17.192308	49.769485	258.0	0.0	34.0	65.29969	221.0	0.0	1000.0	1000.0	0.96153843	1.325	120065.0	0.029645679012345678	4000004.0	-0.89537287	0.40263468	0.93602633	-32.90665	-0.8953708	0.40282574	1.020917	-35.49625	1.7991612	1.3852949	34.232292	-8.343649	1.7991381	1.3852704	33.969154	-8.521962	1.6042414	4.077639	186.65549	1e-08	1.607315	4.125829	177.7874	1e-08	1.9879639	3.7723958	93.74613	-12.4119	0.8429612	0.0013805662	0.001355876	0.041862436	0.041731592	0.12042022	0.11934453	1.4417256e-05	-6.8472776	0.0010760252	2.8079564e-15	-18.420683	1.2534946e-13	-1.9879638	20.902073	902.2322	69395.96107912064
81	2.364837	2.4291885	13.208575	-0.7378281	1.5418278	2.349334	8.596435	-0.7478717	42.645832	117.36276	541.0	0.0	15.7	66.04741	338.0	0.0	1000.0	1000.0	1.2083334	0.85	122147.0	0.029791951219512194	4050004.0	-0.8551547	0.41867575	0.7094748	-49.75662	-0.855157	0.4191824	0.64984894	-49.169872	1.8322551	1.3689914	37.23968	-7.546731	1.832283	1.3688471	38.861343	-9.288038	1.5193437	4.0966554	177.4547	1e-08	1.520985	4.1186805	186.28313	1e-08	2.0004141	3.924444	107.82273	-13.077608	0.82093513	0.002100008	0.0020712256	0.0410966	0.040648546	0.11960782	0.11965345	1.1838507e-06	-6.8005815	0.0011248806	2.6692153e-15	-18.420683	1.2397859e-13	-2.0004141	20.097061	898.0808	70291.94132375717
82	2.7790112	3.4972837	18.376076	-0.9627148	2.5054457	2.8810842	13.637961	-0.5664796	27.26923	83.412346	509.0	0.0	54.35	183.61069	860.0	0.0	1000.0	1000.0	1.3653846	1.325	123530.0	0.029766265060240965	4100004.0	-0.8513869	0.43248492	1.201165	-38.384087	-0.85136586	0.4324357	1.2853006	-44.71184	1.8335434	1.3859453	39.8753	-12.968964	1.8335238	1.3860599	42.34263	-10.59229	1.4926151	4.0610476	183.31221	1e-08	1.4921801	4.064745	191.57388	1e-08	1.9913663	3.9183326	102.87884	-12.652537	0.74701875	0.0018367195	0.0017885306	0.04205579	0.041956827	0.12132316	0.121184394	1.1822745e-05	-6.786311	0.0011441822	3.029454e-15	-18.420683	1.2256362e-13	-1.9913663	18.936724	849.9219	71141.80177760124
83	2.036067	3.4088416	16.546726	-1.4824638	2.4147286	2.9952517	12.993129	-0.72528696	41.75	109.760056	554.0	0.0	90.1	229.93628	888.0	0.0	1000.0	1000.0	1.125	1.25	125562.0	0.029895714285714286	4150004.0	-0.88642627	0.44379824	0.7929448	-41.586708	-0.88643354	0.44371796	0.9469042	-44.163345	1.8088638	1.3464504	36.158264	-12.310985	1.8088435	1.3466916	34.427547	-12.008116	1.5437905	4.188908	212.02374	1e-08	1.543507	4.1844664	195.21298	1e-08	1.9975775	3.9760385	94.451836	-11.643383	0.71642005	0.0018690686	0.0018305228	0.04118957	0.04058099	0.117268614	0.116792746	4.1899134e-06	-6.8123074	0.0011107076	3.2027624e-15	-18.420683	1.210112e-13	-1.9975775	16.44903	476.41684	71618.01643514633
84	2.257442	2.7728875	13.681965	-0.8205456	1.5268998	1.9663695	7.8689175	-0.2319749	36.307693	92.83475	518.0	0.0	40.225	135.65813	615.0	0.0	1000.0	1000.0	1.1730769	0.825	127422.0	0.02998164705882353	4200004.0	-0.9209612	0.4318835	0.8806658	-63.315273	-0.92096484	0.43148768	0.9071146	-57.040237	1.817056	1.272644	41.90763	-14.18063	1.8170257	1.2729613	38.2596	-13.937687	1.5028294	4.015125	202.46501	1e-08	1.5031354	4.0171223	199.6558	1e-08	1.9980644	4.041471	99.08813	-11.963649	0.79710627	0.002168116	0.0022733838	0.039011415	0.038204115	0.11163626	0.111176915	3.1179238e-06	-6.8523936	0.0010688144	2.723215e-15	-18.420683	1.1951682e-13	-1.9980646	15.064607	472.3925	72089.9948990345
85	2.395091	3.9088936	17.51255	-0.9941197	2.286655	3.2682106	11.331278	-1.1354127	38.0625	101.36432	501.0	0.0	38.375	137.2386	652.0	0.0	1000.0	1000.0	1.2708334	1.125	129249.0	0.030057906976744184	4250004.0	-0.8785502	0.39434975	1.0004624	-50.498726	-0.878553	0.3954619	0.9355205	-50.683598	1.8212503	1.3002089	44.99034	-12.799095	1.8212713	1.3005824	41.623432	-13.207879	1.4927285	3.899932	193.89702	1e-08	1.4906648	3.900491	251.39539	1e-08	1.9895058	3.9421816	97.17777	-14.568787	0.82449406	0.0022913923	0.0017942488	0.039284214	0.03884259	0.11252759	0.11249926	1.331123e-05	-6.8296533	0.0010914714	2.3959625e-15	-18.420683	1.183353e-13	-1.9895059	12.470424	472.24408	72562.30536842346
86	3.9069111	4.34407	20.033735	-0.35354793	3.1839302	3.9037857	18.301577	-0.45056403	33.557693	101.49828	605.0	0.0	56.7	137.98717	762.0	0.0	1000.0	1000.0	2.0	1.65	130994.0	0.030113563218390805	4300004.0	-0.8241215	0.3967018	0.8498645	-44.725563	-0.82411796	0.39749947	0.83523095	-66.60857	1.8146709	1.2788489	48.937843	-15.544406	1.81468	1.278766	45.35842	-14.521944	1.496726	3.8756368	207.84937	1e-08	1.4961462	3.8871105	193.85077	1e-08	1.9914411	3.9576812	87.3996	-11.851792	0.78014195	0.002185088	0.002252826	0.037972838	0.037405573	0.10881647	0.10848956	9.73908e-06	-6.8746505	0.0010518051	2.236549e-15	-18.420683	1.1726399e-13	-1.9914411	12.01144	476.29858	73038.90810537338
87	3.803908	4.2593055	18.49994	-1.822388	2.435115	2.923287	11.528045	-0.9134613	46.354168	125.780975	711.0	0.0	87.6	209.36795	903.0	0.0	1000.0	1000.0	1.9583334	1.2	133219.0	0.030277045454545456	4350004.0	-0.7510088	0.35947993	0.93325675	-54.027634	-0.75100094	0.35986784	0.9064423	-63.36716	1.8000687	1.2676729	47.13438	-13.308629	1.8000889	1.2684556	49.25045	-13.532011	1.54043	3.8347747	188.79723	1e-08	1.5403247	3.8283584	187.11241	1e-08	2.0023582	4.0146046	90.381454	-13.284932	0.7900746	0.0014179029	0.0014518951	0.036837187	0.036010176	0.10519557	0.10481978	-1.124537e-06	-6.855605	0.0010603163	1.7536467e-15	-18.420683	1.1631302e-13	-2.0023582	14.459677	475.4386	73514.36711835861
88	4.286259	4.4969306	22.587624	-0.79428464	5.043109	6.1006217	20.92508	-0.8131485	43.0	113.53566	591.0	0.0	27.15	79.95954	482.0	0.0	1000.0	1000.0	2.1538463	2.575	135455.0	0.03043932584269663	4400004.0	-0.65716624	0.32462344	1.0503988	-14.676016	-0.65716577	0.32454675	1.0952573	-14.187189	1.7941338	1.2363385	32.096916	-13.77379	1.794186	1.2369486	36.42175	-12.287318	1.5143809	3.5784225	215.83612	1e-08	1.5145606	3.5688474	232.6424	1e-08	1.9973769	3.9472272	90.34805	-12.070066	0.7303788	0.0007453728	0.00073171227	0.035144977	0.034518003	0.101082355	0.100544825	3.743248e-06	-6.9430795	0.00097486505	1.4784994e-15	-18.420683	1.1555471e-13	-1.9973769	16.330376	473.61877	73988.0627861023
89	8.207288	6.133917	23.08514	-0.31992352	3.997322	4.8173084	22.334127	-0.74735916	51.875	79.42465	299.0	0.0	57.05	158.04349	809.0	0.0	1000.0	1000.0	4.0833335	2.0	138073.0	0.030682888888888888	4450004.0	-0.52987915	0.31797308	1.2309171	-12.963356	-0.5298777	0.31789944	1.214872	-18.179256	1.8176247	1.2379006	41.510025	-13.575285	1.8176404	1.238418	42.235477	-14.675653	1.4471872	3.6080556	225.03159	1e-08	1.4471776	3.5931818	228.46753	1e-08	1.9987087	3.8742728	108.909744	-13.185492	0.6421065	0.00071061583	0.0007767668	0.035741165	0.035057984	0.103377126	0.103221364	2.69058e-06	-6.809045	0.0011113501	1.3013356e-15	-18.420683	1.1491758e-13	-1.9987087	16.537628	473.4405	74461.3886244297
90	6.8988013	6.9611797	25.160713	-0.5537367	8.2361	8.199805	27.02578	-0.42109466	51.326923	87.59274	413.0	0.0	36.625	125.09809	805.0	0.0	1000.0	1000.0	3.3653846	4.225	140614.0	0.030904175824175824	4500004.0	-0.4414707	0.32995272	1.3819604	-9.69282	-0.44146907	0.32978192	1.3983343	-9.459085	1.8191981	1.2547088	38.07737	-11.260654	1.8192415	1.2548552	35.470203	-11.607119	1.4099725	3.383316	215.75908	1e-08	1.4099859	3.3470197	217.39041	1e-08	1.9952006	3.8164907	95.18141	-13.559585	0.6764536	0.0006833401	0.00075072807	0.035461836	0.03518429	0.103827044	0.10369619	6.942454e-06	-6.8599377	0.0010585181	6.8468495e-16	-18.420683	1.1447393e-13	-1.9952006	16.279541	474.8785	74937.31427192688
91	8.0081415	6.38807	22.240086	-0.167085	4.237023	4.037839	19.25727	-0.06359798	33.291668	60.387283	292.0	0.0	77.9	218.28935	877.0	0.0	1000.0	1000.0	3.8333333	2.125	142240.0	0.03092173913043478	4550004.0	-0.2929234	0.395101	1.7166984	-11.328962	-0.29292855	0.39508978	1.6758091	-12.557892	1.837673	1.3086963	45.658962	-12.6303215	1.8376634	1.3090836	43.889122	-11.92543	1.3444664	3.3821888	191.3778	1e-08	1.3428098	3.3561573	188.32295	1e-08	2.0036743	3.6628833	76.38752	-12.110075	0.4685843	0.00078725733	0.0007982607	0.036121566	0.035639618	0.10796732	0.10822612	-2.0226223e-06	-6.572765	0.0014230767	1.0983954e-15	-18.420683	1.141504e-13	-2.0036743	16.61478	472.5968	75408.9661026001
92	8.744847	6.564932	25.688147	-0.05423183	9.288417	8.4338045	25.731644	-0.35251996	26.326923	52.235313	298.0	0.0	68.1	163.53912	711.0	0.0	1000.0	1000.0	4.4423075	4.925	143581.0	0.03087763440860215	4600004.0	-0.22949104	0.43237242	1.5899342	-9.219727	-0.22949785	0.4323875	1.5445563	-8.395995	1.8751156	1.31829	41.14565	-11.216116	1.8750912	1.3183628	38.565125	-11.351892	1.2525418	3.305904	180.19582	1e-08	1.2505925	3.2864258	193.85919	1e-08	1.9907991	3.6427	85.82582	-12.811237	0.42693883	0.0009514633	0.0009497886	0.0371606	0.037010778	0.11234391	0.11266597	1.3640328e-05	-6.678425	0.0012705785	1.0594009e-15	-18.420683	1.13568124e-13	-1.990799	16.54816	474.53952	75883.3992099762
93	7.8885255	6.284903	24.330914	-0.16823176	5.265841	6.2860303	25.120066	-0.30599764	24.25	58.28647	323.0	0.0	29.375	130.31935	838.0	0.0	1000.0	1000.0	3.9583333	2.575	144745.0	0.030796808510638297	4650004.0	-0.22409765	0.40024742	1.6219038	-11.740703	-0.22409771	0.4002237	1.6676165	-9.655021	1.9152969	1.2798616	40.087807	-11.989981	1.9153545	1.2801536	38.512062	-11.392067	1.1372945	3.0454395	160.70961	1e-08	1.1375861	3.0339777	191.39117	1e-08	1.9999356	3.566153	95.79074	-14.478822	0.58899736	0.0008821521	0.00088609866	0.033775907	0.033496603	0.10668618	0.10702832	2.092271e-06	-6.701233	0.0012358587	1.5403928e-16	-18.420683	1.13332846e-13	-1.9999355	16.417213	473.1152	76356.59703087807
94	9.841703	6.4964085	25.158567	-0.16082132	14.028485	9.124914	26.604687	-0.08905504	26.403847	57.926765	351.0	0.0	30.375	85.41624	542.0	0.0	1000.0	1000.0	4.730769	7.05	146118.0	0.030761684210526316	4700004.0	-0.19417779	0.40858227	1.6090379	-13.724417	-0.194181	0.4085737	1.5717851	-12.359139	1.9551349	1.2759675	38.31279	-12.333944	1.9551553	1.2760592	39.122803	-11.54633	1.055485	2.9259555	177.6525	1e-08	1.0581481	2.9466193	168.85402	1e-08	1.9998845	3.6661024	74.78474	-13.28518	0.5669465	0.00093328475	0.00095928396	0.03339711	0.033241473	0.109025374	0.10899582	1.7240679e-06	-6.7233033	0.0012122135	8.618649e-17	-18.420683	1.1327382e-13	-1.9998845	16.606146	477.35233	76833.80954909325
95	9.105463	7.1745796	23.837166	-0.58261	7.967309	7.3506713	25.968067	-0.07719348	33.583332	62.29561	332.0	0.0	27.825	67.84169	411.0	0.0	1000.0	1000.0	4.4791665	3.9	147733.0	0.030777708333333334	4750004.0	-0.0574729	0.46197087	1.6612622	-9.255114	-0.057471387	0.46193495	1.6719786	-9.921937	1.8985741	1.2426827	39.6659	-16.803867	1.8985317	1.2424784	39.441414	-13.226177	1.2875091	3.2981203	179.28856	1e-08	1.2885313	3.2871766	177.77748	1e-08	1.9906443	3.4115372	78.37327	-12.446704	0.499014	0.0008914932	0.00090847793	0.031502537	0.031648207	0.10268772	0.102398224	1.3718078e-05	-6.5988913	0.0013794375	-3.1194093e-16	-18.420683	1.1338599e-13	-1.9906442	16.376709	473.3299	77307.21233654022
96	11.89302	7.8072143	26.02604	-0.0495109	5.6280313	7.1102924	22.625631	-20.924353	43.28846	67.83473	383.0	0.0	11.125	23.610577	140.0	0.0	1000.0	1000.0	5.730769	2.825	149981.0	0.030923917525773194	4800004.0	0.035765916	0.45317027	1.6823292	-17.98988	0.035775997	0.4531022	1.6383679	-18.389885	1.8806931	1.1994768	33.876682	-16.494526	1.8806955	1.1995938	34.310028	-16.30369	1.2624817	3.1885297	195.4163	1e-08	1.2618134	3.1796682	211.56578	1e-08	2.0095184	3.4926765	73.70908	-12.430614	0.3037256	0.00087834307	0.0009018457	0.03107055	0.030997783	0.09935619	0.09959602	-1.0644584e-05	-6.6561913	0.0012996729	-2.8392485e-17	-18.420683	1.1337103e-13	-2.009518	16.519903	469.4576	77776.53018260002
