Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	AverageTestEpCost	StdTestEpCost	MaxTestEpCost	MinTestEpCost	EpLen	TestEpLen	EpGoals	TestEpGoals	CumulativeCost	CostRate	TotalEnvInteracts	AverageQR1Vals	StdQR1Vals	MaxQR1Vals	MinQR1Vals	AverageQR2Vals	StdQR2Vals	MaxQR2Vals	MinQR2Vals	AverageQCVals	StdQCVals	MaxQCVals	MinQCVals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQR1	LossQR2	LossQC	LossAlpha	LogAlpha	Alpha	LossBeta	LogBeta	Beta	PiEntropy	TestTime	EpochTime	TotalTime
75	24.570726	3.614907	28.691156	8.33855	19.669662	8.676803	28.59757	-0.07927606	25.208334	67.660904	476.0	0.0	32.05	101.66291	660.0	0.0	1000.0	1000.0	11.75	9.075	114237.0	0.030062368421052633	3750004.0	1.2358096	0.66530484	2.3074145	-54.90905	1.2358083	0.6648138	2.323669	-51.49714	2.5004141	1.5677003	36.57771	-7.250029	1.9948915	2.3784606	76.81984	-12.465841	-0.7250425	0.0026726343	0.0027598657	0.05751753	1.0041034e-05	-6.5479646	0.0014397894	0.00012966212	-4.6809926	0.039842136	-1.9948915	21.94989	934.68036	62351.2922410965
76	23.532948	3.6847863	28.866753	11.466494	22.17362	6.264725	28.17174	2.3150437	27.26923	21.677813	89.0	0.0	30.525	45.720337	277.0	0.0	1000.0	1000.0	11.230769	10.5	115607.0	0.030027792207792208	3800004.0	1.3022202	0.6360261	2.3462348	-43.78659	1.3022279	0.63603014	2.3600607	-41.335777	2.4971657	1.5886648	35.19755	-10.917105	2.0023863	2.4133122	81.63363	-13.703081	-0.93042874	0.0023391028	0.0023898531	0.057033263	-1.4492608e-06	-6.5785575	0.0013937842	5.4401055e-05	-5.3336296	0.016386813	-2.0023863	22.164755	935.28564	63286.39712238312
77	22.675001	5.779456	28.686085	2.5452359	22.111725	7.297922	29.484852	0.47817755	19.625	18.15859	69.0	0.0	41.975	140.34947	910.0	0.0	1000.0	1000.0	10.75	10.5	116588.0	0.029894358974358975	3850004.0	1.3511894	0.64170533	2.3678694	-54.092384	1.3511811	0.64156634	2.3578455	-55.077118	2.4995866	1.5851316	34.544266	-15.010044	1.9986421	2.421759	70.487915	-14.117068	-0.85121983	0.0025228295	0.002557665	0.058172148	4.0869827e-06	-6.5450044	0.0014423523	0.00032583205	-4.281857	0.04301379	-1.9986422	22.250603	941.8529	64228.329957962036
78	23.46367	4.403951	29.365196	8.849971	24.295282	3.4148872	28.031168	13.687817	28.192308	45.16467	295.0	0.0	25.8	22.415619	84.0	0.0	1000.0	1000.0	11.403846	11.625	118015.0	0.029877215189873418	3900004.0	1.3678619	0.64927983	2.3484132	-52.267925	1.3678657	0.6493265	2.3607035	-50.722713	2.4985375	1.5781636	41.117023	-16.692469	1.9970949	2.4219334	79.01174	-13.230715	-0.99877656	0.0026934631	0.002683596	0.060191873	5.9927793e-06	-6.5624423	0.001418226	9.57449e-06	-6.427459	0.003292181	-1.9970953	22.319874	932.4083	65160.77186751366
79	23.4628	5.708079	30.410494	2.3781	22.409275	6.438975	29.659548	1.9604082	19.270834	33.21316	219.0	0.0	18.325	21.129822	101.0	0.0	1000.0	1000.0	11.520833	10.4	119003.0	0.02975075	3950004.0	1.4088625	0.6159116	2.3859138	-43.38085	1.4088593	0.6159409	2.383434	-45.6847	2.4975293	1.5538632	40.038284	-16.504705	2.0041246	2.4487514	73.22866	-11.529573	-1.0846587	0.0019830822	0.0020553537	0.060801376	-4.0275854e-06	-6.5874825	0.0013818347	3.7314865e-07	-10.461535	9.2115355e-05	-2.0041249	22.034855	935.09155	66095.63384008408
80	24.525303	3.1032238	28.758018	9.395554	22.217676	7.791718	28.53931	-0.18259105	24.557692	36.527866	220.0	0.0	14.425	14.2441	67.0	0.0	1000.0	1000.0	11.846154	10.6	120217.0	0.02968320987654321	4000004.0	1.4705044	0.60173815	2.4430976	-7.923442	1.4705034	0.6017421	2.43059	-8.219288	2.499166	1.5510917	43.04347	-14.970096	1.9976567	2.4726381	66.126785	-12.34797	-1.1077561	0.0017425885	0.001743912	0.060524765	5.161626e-06	-6.607519	0.0013542352	1.0190406e-09	-14.815734	5.519399e-07	-1.9976568	21.564938	940.33984	67037.2814617157
81	23.438492	4.0347204	28.4218	10.011419	19.48228	8.2143345	28.874323	0.31665188	31.291666	32.01169	119.0	0.0	24.025	26.59745	108.0	0.0	1000.0	1000.0	11.0625	9.175	121756.0	0.029696585365853657	4050004.0	1.513792	0.5973282	2.4694777	-11.910475	1.5137928	0.59731525	2.454474	-11.815083	2.4960423	1.5374684	44.963768	-11.615975	2.0018508	2.5232298	91.74287	-12.4865465	-1.2353841	0.0017964981	0.0017915984	0.060057264	-7.340896e-07	-6.6198845	0.0013382854	2.6514813e-11	-19.25908	1.1307909e-08	-2.0018508	21.998543	934.035	67970.17955994606
82	23.665823	5.1475363	28.803955	3.7184103	24.25059	5.214001	29.748102	3.1375191	22.51923	21.53574	88.0	0.0	25.15	25.294811	98.0	0.0	1000.0	1000.0	11.288462	11.4	122890.0	0.029612048192771086	4100004.0	1.548112	0.59093297	2.4699464	-21.840902	1.5481085	0.59096503	2.4636006	-22.154133	2.4986374	1.5140826	46.57304	-14.628241	1.9995692	2.5561836	72.525	-13.193604	-1.2138658	0.0018805187	0.0018233914	0.059846327	2.1973742e-06	-6.627331	0.001327612	2.3816826e-13	-22.67463	1.4546196e-10	-1.9995694	20.303707	935.59766	68906.35306859016
83	23.742884	4.5282755	28.596031	10.036974	25.317364	3.9088893	29.738045	8.744029	25.854166	27.633005	147.0	0.0	29.275	20.909313	77.0	0.0	1000.0	1000.0	11.125	12.1	124154.0	0.02956047619047619	4150004.0	1.5481021	0.589376	2.4876866	-24.417381	1.548104	0.58938646	2.4889731	-25.55498	2.495658	1.4910002	39.758377	-16.768154	2.0043464	2.4734595	65.270035	-13.312254	-1.2985125	0.002021066	0.002032986	0.060541183	-4.367563e-06	-6.595561	0.001370824	2.7841648e-13	-23.412985	7.0157456e-11	-2.0043466	22.088022	943.7556	69849.57545375824
84	23.451883	5.593781	29.697136	0.44962952	17.236034	9.308822	28.45873	0.42681494	32.23077	67.23198	487.0	0.0	14.975	24.574875	133.0	0.0	1000.0	1000.0	11.153846	8.35	125807.0	0.02960164705882353	4200004.0	1.5613862	0.5778532	2.4786725	-35.653828	1.561386	0.5779849	2.4822197	-40.977776	2.4981296	1.4295616	44.408905	-15.6809225	1.9926424	2.4490213	66.84403	-12.324988	-1.2807183	0.0022784236	0.0022281464	0.05846229	1.1594457e-05	-6.5867925	0.0013828955	6.293294e-14	-24.08064	3.4895527e-11	-1.9926425	22.327627	933.6679	70783.1481487751
85	24.623774	3.6171403	28.529688	6.9931517	24.771091	5.8863854	28.88113	2.7496932	19.0	20.805649	98.0	0.0	32.025	32.61632	140.0	0.0	1000.0	1000.0	12.0	11.875	126769.0	0.029481162790697676	4250004.0	1.5557886	0.5925723	2.4734116	-33.887318	1.5557874	0.5926368	2.4695354	-28.998768	2.4943383	1.3966879	39.96488	-19.441181	2.0039358	2.4724255	77.25432	-13.255413	-1.3815106	0.0022054422	0.0021219705	0.055266347	-3.2709695e-06	-6.626126	0.0013271341	1.3125994e-13	-24.437386	2.4690477e-11	-2.0039358	22.395714	934.37683	71717.83310484886
86	24.653225	3.37948	29.066742	10.424577	24.400637	6.3427	29.27302	0.19733769	22.461538	19.139631	77.0	0.0	28.625	53.365105	331.0	0.0	1000.0	1000.0	11.596154	11.775	127887.0	0.029399310344827585	4300004.0	1.5792534	0.5943978	2.488732	-23.252949	1.5792556	0.594365	2.4859533	-21.292505	2.4954526	1.3294649	40.301624	-11.969959	1.9982977	2.4095535	71.753296	-14.058085	-1.4028033	0.001965855	0.001968312	0.05279821	3.5507755e-06	-6.6866326	0.0012509428	7.0828455e-14	-24.851122	1.6180588e-11	-1.9982978	22.398367	940.33685	72658.01811766624
87	24.574394	3.3509443	29.100138	11.117318	17.503119	7.183997	30.131958	2.0731227	24.229166	26.111332	133.0	0.0	25.75	22.808716	76.0	0.0	1000.0	1000.0	11.729167	8.125	129073.0	0.029334772727272727	4350004.0	1.6165503	0.57350683	2.518226	-20.152838	1.6165459	0.5734978	2.5195234	-19.906483	2.4935987	1.3600733	33.84431	-8.1470785	2.0016763	2.4512477	75.043724	-13.283997	-1.476385	0.001916472	0.0019247088	0.05337784	-4.463266e-07	-6.714474	0.0012164139	7.502097e-14	-25.091772	1.27125055e-11	-2.0016763	22.255802	936.15796	73594.00649142265
88	24.271654	2.7639544	27.892292	11.07299	23.078245	7.065243	28.76911	1.4191629	31.865385	29.43639	140.0	0.0	37.325	30.028643	132.0	0.0	1000.0	1000.0	11.5	10.875	130707.0	0.029372359550561798	4400004.0	1.6597948	0.5468886	2.5277407	-20.496124	1.6597993	0.54691374	2.5380654	-20.006027	2.492937	1.3431503	42.935246	-7.1486616	1.9995275	2.4220006	75.550896	-13.580918	-1.5455152	0.001771229	0.0017534774	0.052131884	1.9376375e-06	-6.679726	0.0012581082	6.30126e-14	-25.428488	9.067539e-12	-1.9995275	22.51654	941.9184	74536.12747597694
89	24.15685	2.8720148	28.31208	15.426967	19.413115	9.137813	28.912598	0.037804507	36.083332	37.804783	166.0	0.0	27.95	90.93595	588.0	0.0	1000.0	1000.0	11.3125	9.25	132448.0	0.02943288888888889	4450004.0	1.6962492	0.5437938	2.5288968	-21.524792	1.6962517	0.5437653	2.5342844	-21.744993	2.49609	1.3535817	37.592926	-8.382026	1.9987737	2.4220548	86.045975	-13.311631	-1.4972197	0.0016841973	0.0016950612	0.052705187	2.9468772e-06	-6.7192435	0.0012106429	2.8784548e-14	-25.618238	7.487308e-12	-1.9987737	22.49435	940.1555	75476.2930214405
90	24.824825	4.1134787	29.880741	4.1445093	22.491106	8.007011	30.80078	-0.025432538	23.23077	27.923393	148.0	0.0	30.75	94.71477	614.0	0.0	1000.0	1000.0	11.826923	11.075	133647.0	0.02937296703296703	4500004.0	1.711445	0.5436498	2.5540972	-18.592327	1.7114449	0.54366857	2.5492158	-16.5549	2.4958274	1.3255422	41.166355	-13.235746	1.9980584	2.5059123	82.97974	-12.291731	-1.5293453	0.0018498923	0.0018337158	0.05195188	3.6547578e-06	-6.6889625	0.0012481386	2.7492408e-14	-25.74219	6.615336e-12	-1.9980581	22.112125	936.2932	76413.48428344727
91	24.135757	3.8596926	28.228474	4.2518425	24.05317	4.447217	29.67933	9.042209	19.354166	19.78898	91.0	0.0	19.925	20.535807	76.0	0.0	1000.0	1000.0	11.333333	11.525	134661.0	0.029274130434782608	4550004.0	1.7250338	0.536275	2.5418158	-19.068375	1.7250279	0.5362516	2.5515914	-19.103693	2.4985206	1.3163965	36.663895	-11.64518	2.0073972	2.509089	83.343666	-14.866251	-1.4788525	0.0018807279	0.0018825721	0.051021323	-7.1059953e-06	-6.650461	0.0012978526	8.661409e-15	-25.812042	6.1662745e-12	-2.0073974	22.067314	936.6588	77349.02078604698
92	24.331608	3.9911542	29.120342	7.2998037	25.696003	2.714924	27.78773	10.384691	24.557692	26.402515	113.0	0.0	21.575	23.450893	79.0	0.0	1000.0	1000.0	11.519231	12.425	135853.0	0.029215698924731182	4600004.0	1.7639284	0.52668643	2.5725718	-12.13221	1.763931	0.526662	2.575305	-12.935434	2.492644	1.3134294	32.30974	-8.962218	1.9942448	2.4444938	86.908035	-12.895634	-1.6672983	0.0014350264	0.0014351105	0.05088295	8.708777e-06	-6.7168994	0.0012150104	4.1234363e-14	-25.89967	5.653941e-12	-1.994245	22.78189	942.4796	78291.78378510475
93	25.295755	1.8228282	28.822802	20.102825	23.842274	7.4950876	31.450079	0.3466978	21.854166	21.867014	98.0	0.0	18.725	17.162441	62.0	0.0	1000.0	1000.0	11.895833	11.425	136935.0	0.029135106382978723	4650004.0	1.8094329	0.52658486	2.5897617	-12.809018	1.8094317	0.52650815	2.58907	-11.668052	2.4977815	1.3373365	38.606224	-11.091238	2.00205	2.3689945	84.61676	-14.350959	-1.5762278	0.001319231	0.0013354364	0.050376926	-6.443697e-07	-6.779728	0.0011396199	1.0854109e-14	-25.98126	5.206355e-12	-2.0020502	22.151775	937.7356	79229.70116972923
94	24.527824	3.3099272	27.27152	10.62735	20.754292	7.3826857	31.299026	0.5251742	22.134615	19.30029	71.0	0.0	27.8	82.08813	532.0	0.0	1000.0	1000.0	11.538462	10.0	138053.0	0.02906378947368421	4700004.0	1.8409334	0.5135552	2.617649	-24.810442	1.8409334	0.513448	2.6131282	-24.300491	2.496845	1.3266912	37.225185	-10.403299	2.0036523	2.3062084	61.138954	-13.38128	-1.6344303	0.0014795475	0.0014618476	0.04950693	-3.0293259e-06	-6.729602	0.0011977305	1.486804e-14	-26.059755	4.813747e-12	-2.003652	22.507803	940.9684	80170.36594605446
95	24.360384	3.887473	28.82363	8.799467	20.8479	8.535477	28.338463	0.5805567	22.645834	22.241562	98.0	0.0	18.225	16.879704	65.0	0.0	1000.0	1000.0	11.770833	9.875	139167.0	0.028993125	4750004.0	1.8505802	0.4979931	2.6111884	-28.290442	1.8505851	0.49794385	2.6064348	-27.56039	2.4929695	1.3441631	31.180634	-9.806019	1.9973935	2.3221889	77.635605	-13.369518	-1.7329932	0.0017270764	0.0017168474	0.050008494	4.7254484e-06	-6.766725	0.0011550754	3.0795628e-14	-26.135225	4.466637e-12	-1.9973937	22.315662	942.1325	81112.46534705162
96	23.507822	4.9971623	29.643578	2.048703	25.061625	4.8625517	30.104961	0.6430385	25.884615	26.599348	132.0	0.0	29.225	25.228445	109.0	0.0	1000.0	1000.0	11.192307	11.875	140486.0	0.02896618556701031	4800004.0	1.8312771	0.5178017	2.60236	-26.732313	1.831274	0.5178448	2.602657	-22.414532	2.4952629	1.3747071	33.738087	-10.987191	2.0015168	2.4308484	62.767166	-13.137422	-1.6427114	0.0016751278	0.0016429947	0.051315933	-4.14308e-07	-6.7697244	0.0011516508	1.867021e-14	-26.235165	4.0393214e-12	-2.0015168	21.413622	938.22095	82051.20952343941
97	23.98348	4.133507	28.467785	5.5311103	22.373444	6.3402185	29.505024	0.5284683	20.979166	28.20645	167.0	0.0	19.7	22.192566	108.0	0.0	1000.0	1000.0	11.3125	10.875	141511.0	0.028879795918367347	4850004.0	1.8180498	0.5179133	2.5810366	-18.6024	1.8180472	0.5178612	2.5871105	-16.514435	2.4919026	1.3791978	34.821762	-13.135737	1.9979672	2.4788408	67.97399	-13.972558	-1.7090447	0.0017285974	0.0017369548	0.05152577	4.1517405e-06	-6.8256364	0.0010896828	2.925902e-14	-26.33235	3.666465e-12	-1.9979672	22.214281	936.9098	82987.44550943375
98	23.045736	5.331864	28.817993	1.7686927	25.09261	4.2299924	30.929646	10.295874	20.615385	21.967768	130.0	0.0	26.15	22.264938	88.0	0.0	1000.0	1000.0	11.038462	12.125	142565.0	0.0288010101010101	4900004.0	1.8214816	0.50941914	2.5851548	-14.476638	1.8214822	0.5094327	2.5929265	-15.0254965	2.4842176	1.4233909	32.64853	-6.8528986	1.9969766	2.5477629	64.895706	-14.282821	-1.8827986	0.0016293402	0.0016349887	0.05269126	4.544897e-06	-6.8888254	0.001021812	4.90364e-14	-26.49063	3.1329704e-12	-1.9969769	21.659058	939.95667	83927.66754102707
99	23.601274	4.7522984	28.355806	3.2925882	23.87005	5.2413774	29.487803	8.275366	26.0625	29.018965	170.0	0.0	32.8	44.089794	228.0	0.0	1000.0	1000.0	11.375	11.575	143918.0	0.0287836	4950004.0	1.8135585	0.5151119	2.6057532	-12.688868	1.813559	0.5150885	2.6136706	-11.220661	2.4846225	1.4714803	38.153996	-7.6746035	1.997989	2.5425334	62.15459	-13.441201	-1.8478941	0.0016720593	0.0016858117	0.054956157	3.27691e-06	-6.90931	0.0010019935	4.001083e-14	-26.66929	2.618986e-12	-1.9979894	19.927475	736.1494	84664.64536452293
