Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	AverageTestEpCost	StdTestEpCost	MaxTestEpCost	MinTestEpCost	EpLen	TestEpLen	EpGoals	TestEpGoals	CumulativeCost	CostRate	TotalEnvInteracts	AverageQR1Vals	StdQR1Vals	MaxQR1Vals	MinQR1Vals	AverageQR2Vals	StdQR2Vals	MaxQR2Vals	MinQR2Vals	AverageQCVals	StdQCVals	MaxQCVals	MinQCVals	AverageQCVar	StdQCVar	MaxQCVar	MinQCVar	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQR1	LossQR2	LossQC	LossQCVar	LossAlpha	LogAlpha	Alpha	LossBeta	LogBeta	Beta	PiEntropy	TestTime	EpochTime	TotalTime
70	4.4426203	4.242136	17.756968	-0.52710325	5.558281	5.031378	19.230593	-0.46698296	43.0	135.7577	843.0	0.0	28.2	105.77103	676.0	0.0	1000.0	1000.0	2.2307692	2.825	92734.0	0.02612225352112676	3500004.0	-0.39525	0.40072468	1.4791336	-22.736765	-0.39524716	0.4009393	1.450361	-19.842339	1.9631519	1.5560043	54.52176	-10.445337	1.1695026	4.805383	212.05542	1e-08	1.9774308	4.10969	90.48236	-12.79991	1.0286316	0.0011048483	0.0010541882	0.047107242	0.1738114	2.8978817e-05	-6.7984138	0.001136316	-4.0063155e-16	-18.420683	1.7540768e-13	-1.9774309	19.192024	708.8989	49248.90602135658
71	6.509806	5.857677	22.91302	-0.39535645	3.472506	4.253445	20.246208	-1.1911098	20.145834	29.220417	111.0	0.0	6.175	16.69564	93.0	0.0	1000.0	1000.0	3.3125	1.775	93754.0	0.02604277777777778	3550004.0	-0.3721968	0.39545733	1.6973859	-16.732986	-0.37220016	0.3954589	1.757304	-18.927053	1.9492303	1.6011305	56.721523	-12.886396	1.205372	5.0134225	236.97328	1e-08	1.980973	4.0023966	83.08658	-10.891318	0.9642825	0.0009010393	0.0009121898	0.04993322	0.18124929	2.1636855e-05	-6.858548	0.001074449	8.626893e-17	-18.420683	1.7549293e-13	-1.9809731	19.0783	714.28143	49962.661689043045
72	6.776482	5.8972707	20.441734	-1.106703	5.1552453	5.9525886	24.66431	-0.6223669	20.73077	35.380955	162.0	0.0	20.875	60.047974	376.0	0.0	1000.0	1000.0	3.4615386	2.7	94779.0	0.025966849315068492	3600004.0	-0.32002258	0.41356733	1.9950058	-37.40508	-0.32002	0.41344914	2.0393085	-36.01533	1.945847	1.6377132	42.865818	-18.532623	1.2433859	5.4064217	208.23586	1e-08	2.001125	3.9556549	75.88064	-13.294989	0.98898095	0.0011887535	0.0012026927	0.05184177	0.18510392	2.062075e-06	-6.844585	0.0010951549	-1.8231066e-16	-18.420683	1.7557802e-13	-2.001125	20.09732	710.2876	50672.88616514206
73	5.7778993	5.117814	18.89274	-1.2250121	2.797095	4.2668405	23.165504	-0.9611652	39.520832	68.70407	346.0	0.0	3.775	9.915865	40.0	0.0	1000.0	1000.0	2.9583333	1.5	96735.0	0.026144594594594596	3650004.0	-0.33522367	0.4314211	1.9558934	-47.899345	-0.3352267	0.43114674	2.0482476	-42.569656	1.9612504	1.6405212	57.17797	-21.38876	1.1894244	5.5824785	227.45705	1e-08	1.9963868	4.062563	105.33398	-12.2677965	1.0159103	0.0011792228	0.0013341643	0.052168585	0.18628381	5.0684116e-06	-6.9250636	0.0010034158	-3.2329543e-16	-18.420683	1.7572539e-13	-1.9963865	20.78712	715.8163	51388.70140647888
74	6.0898495	5.3768296	21.77902	-0.33989793	6.4888635	5.91584	22.107567	-0.07582723	23.942308	39.05096	147.0	0.0	18.3	33.849815	143.0	0.0	1000.0	1000.0	3.1538463	3.225	97921.0	0.02611226666666667	3700004.0	-0.3724749	0.45193997	2.019372	-80.648544	-0.37246913	0.45116413	2.0440562	-69.60155	1.9578018	1.6390066	41.44205	-21.26529	1.1808246	5.613785	217.29045	1e-08	1.9737993	4.1454077	85.85465	-13.148853	1.0437634	0.0024257815	0.002031241	0.051862177	0.18649137	3.6310008e-05	-6.767292	0.0011997507	-2.0417675e-16	-18.420683	1.7603806e-13	-1.9737996	21.43418	710.3505	52099.14958500862
75	5.9546776	4.85848	17.620941	-0.27814767	3.447836	3.4842358	12.923185	-0.36420572	27.041666	49.581562	264.0	0.0	9.675	20.722435	102.0	0.0	1000.0	1000.0	3.0208333	1.8	99254.0	0.026119473684210526	3750004.0	-0.4289258	0.4464524	1.8797582	-64.84288	-0.42892495	0.4458118	1.9132059	-63.526005	1.9450438	1.6818382	36.981842	-25.452848	1.2036881	5.6569014	230.00249	1e-08	1.996687	4.1784153	84.789215	-15.332345	1.081427	0.0015985157	0.0020052586	0.053519756	0.18901	6.4181995e-06	-6.6517215	0.001328096	1.423818e-16	-18.420683	1.7595604e-13	-1.9966868	21.037218	709.89343	52809.041007995605
76	5.9094143	5.6321316	20.636398	-0.22615853	5.7003074	6.243855	23.050423	-0.5424821	12.730769	21.938828	102.0	0.0	12.625	39.619873	251.0	0.0	1000.0	1000.0	2.9807692	2.9	99881.0	0.025943116883116884	3800004.0	-0.41933164	0.456959	2.0977662	-81.51279	-0.41933614	0.45644736	2.1199634	-79.664276	1.908086	1.762296	43.023174	-24.907017	1.312415	6.1041994	282.64807	1e-08	1.9651465	3.9921415	78.51135	-13.289265	1.0929674	0.0025268064	0.002268467	0.056385975	0.19493653	4.005751e-05	-6.6738043	0.0012923778	3.873249e-16	-18.420683	1.7576938e-13	-1.9651465	21.156918	716.8476	53525.75663924217
77	5.846514	6.0195923	26.461634	-0.1370896	6.4883666	5.984886	23.367674	-0.7831313	9.875	18.659924	108.0	0.0	18.75	37.679405	204.0	0.0	1000.0	1000.0	2.8958333	3.25	100367.0	0.025735128205128206	3850004.0	-0.41093644	0.4304951	1.6233946	-81.44383	-0.41093266	0.43003955	1.5936079	-63.5236	1.92349	1.7740139	39.309586	-11.215784	1.2593861	6.181731	321.62045	1e-08	2.0065882	4.050767	108.52263	-14.574231	1.1840656	0.001779541	0.0015418878	0.05520499	0.19323698	-1.18103024e-07	-6.7779927	0.0011716632	-2.8053297e-16	-18.420683	1.757597e-13	-2.0065885	21.463955	709.39484	54235.205003261566
78	8.154594	6.3277535	23.071304	0.038114976	6.5036163	7.182425	23.342865	-0.20796743	11.692307	18.217215	70.0	0.0	15.65	42.67174	260.0	0.0	1000.0	1000.0	4.076923	3.25	100963.0	0.025560253164556963	3900004.0	-0.35079852	0.4322283	1.7544466	-41.192368	-0.35079804	0.43200576	1.7118708	-39.383778	1.9197332	1.8125385	48.105133	-11.643199	1.2698464	6.319553	315.82816	1e-08	2.0000849	4.1561728	82.23196	-13.041417	1.1082939	0.0011317099	0.0011955694	0.057127334	0.19880772	2.1933413e-06	-6.694075	0.0012758815	-5.2950524e-17	-18.420683	1.7590658e-13	-2.000085	21.158836	716.9757	54952.31177544594
79	6.833033	5.18765	19.897522	0.9152739	7.0686846	7.0617843	22.707335	-0.55228573	37.916668	82.83287	423.0	0.0	20.625	55.4557	323.0	0.0	1000.0	1000.0	3.4166667	3.525	102783.0	0.02569575	3950004.0	-0.27630028	0.45370233	1.7582858	-43.113678	-0.2763012	0.4536644	1.8038902	-44.078472	1.9153072	1.8105389	56.370758	-8.975627	1.3310759	6.843697	336.43982	1e-08	1.9632176	4.1196885	87.80911	-12.727342	1.0810658	0.0014023819	0.0012466041	0.056585502	0.19620262	5.6827117e-05	-6.626756	0.001360498	-3.308797e-16	-18.420683	1.7592306e-13	-1.9632176	21.304161	709.6074	55661.75118517876
80	8.931214	5.855491	20.61127	-0.34989825	2.6790612	3.4141018	11.515703	-0.76031107	29.596153	83.45548	531.0	0.0	8.8	17.38994	67.0	0.0	1000.0	1000.0	4.5576925	1.35	104322.0	0.025758518518518517	4000004.0	-0.24012332	0.4602207	1.822253	-52.390438	-0.2401232	0.46054512	1.8378335	-49.027725	1.9129156	1.7973902	45.609493	-9.54443	1.2673099	6.388313	365.05435	1e-08	1.9975	4.032839	76.05122	-14.209574	1.0080143	0.001580826	0.0013639624	0.0579265	0.19744879	5.8357646e-06	-6.694351	0.0012664817	-1.6943401e-16	-18.420683	1.7610835e-13	-1.9974998	21.559702	711.60815	56374.339836120605
81	6.171205	5.7205076	19.8007	-0.9017415	7.6270905	6.4443088	23.416088	0.13453998	21.416666	41.23653	219.0	0.0	15.95	17.065975	73.0	0.0	1000.0	1000.0	3.1458333	3.875	105362.0	0.025698048780487804	4050004.0	-0.26351577	0.47108933	1.7071966	-37.672836	-0.2635169	0.47047132	1.7015002	-32.66975	1.9326525	1.7882551	58.287918	-9.310018	1.220098	6.439988	374.91663	1e-08	1.9980384	4.085461	78.36755	-12.876354	1.0514594	0.0011716868	0.0014378662	0.057926517	0.19729479	4.9999358e-06	-6.6619573	0.0012984328	-3.4899645e-16	-18.420683	1.7643958e-13	-1.9980383	20.987816	716.8494	57090.2908680439
82	6.987138	6.585799	21.927137	-0.54148626	7.538867	6.774583	22.662775	-1.5033753	31.692308	61.975662	362.0	0.0	15.0	24.318718	84.0	0.0	1000.0	1000.0	3.4615386	3.725	106998.0	0.02578265060240964	4100004.0	-0.20467435	0.48067078	1.8549918	-3.3708198	-0.20466918	0.4806658	1.8704407	-4.0422273	1.9296912	1.7728441	59.07994	-10.893994	1.2349654	6.456636	361.87924	1e-08	1.9810474	3.8688352	78.24551	-12.742731	0.9903124	0.0009962257	0.000992842	0.058405317	0.19720383	2.9100895e-05	-6.67794	0.0012841775	-3.7647046e-16	-18.420683	1.7660575e-13	-1.9810475	21.12604	713.08673	57803.3242316246
83	7.205048	5.5832295	19.89199	-0.2832611	6.880665	7.1296344	26.050734	-0.71374726	20.541666	33.985878	205.0	0.0	30.175	87.21923	507.0	0.0	1000.0	1000.0	3.5	3.475	108004.0	0.025715238095238097	4150004.0	-0.13456331	0.4822637	1.736017	-3.5513213	-0.13456383	0.48225814	1.7562481	-3.5994723	1.9246738	1.7731303	36.700928	-10.792688	1.2523688	6.663358	387.54037	1e-08	1.9914801	4.007351	70.38692	-13.107984	0.9470956	0.0010287095	0.0010305136	0.05914762	0.19723815	1.3555229e-05	-6.744561	0.0011942231	-5.8683904e-16	-18.420683	1.7700014e-13	-1.9914804	21.464512	712.22253	58515.5636279583
84	9.868291	6.608856	23.129377	-0.055196475	6.827605	6.0740094	20.276987	-0.20059559	40.25	97.45589	627.0	0.0	15.3	28.398237	157.0	0.0	1000.0	1000.0	4.9038463	3.4	110077.0	0.025900470588235296	4200004.0	-0.09432375	0.5097214	1.8014879	-5.2271094	-0.09432565	0.50972575	1.8552976	-5.1517305	1.9129734	1.7956043	43.303413	-25.145676	1.3390157	7.191211	415.39102	1e-08	1.9719629	4.06478	77.38739	-14.570156	0.9739431	0.0011571869	0.0011570668	0.06111098	0.19979271	3.632626e-05	-6.7927413	0.0011582552	-9.096964e-16	-18.420683	1.7748097e-13	-1.9719628	21.493286	720.3636	59235.847198963165
85	8.640985	5.694345	22.07439	-0.68658596	8.278745	7.423926	24.037643	-0.2436618	37.645832	104.95823	653.0	0.0	38.9	78.81522	385.0	0.0	1000.0	1000.0	4.3541665	4.2	111949.0	0.026034651162790697	4250004.0	-0.09292556	0.51180863	1.8003373	-4.307357	-0.09292436	0.51179904	1.8175061	-4.166227	1.9029827	1.8099135	66.016945	-11.49015	1.366953	7.331887	414.78278	1e-08	1.9965578	4.0228925	91.67761	-13.407507	0.91988343	0.0011933338	0.0011943892	0.060738623	0.20048504	1.4256237e-05	-6.613945	0.0013749488	-4.5160446e-16	-18.420683	1.7803834e-13	-1.9965578	21.338037	712.23145	59948.18626999855
86	8.622919	5.0927963	19.759165	0.3292313	8.430821	7.900462	24.45106	-0.29724523	17.403847	38.93943	247.0	0.0	17.975	37.9437	224.0	0.0	1000.0	1000.0	4.326923	4.225	112789.0	0.025928505747126438	4300004.0	-0.11977423	0.5204481	1.8033038	-9.30071	-0.11977918	0.5204494	1.7798717	-9.220809	1.9326484	1.7909139	46.311737	-12.866792	1.2272803	6.9106846	396.32358	1e-08	1.9950633	4.1982484	88.77976	-12.687108	0.96145976	0.0011668295	0.0011705931	0.06136128	0.20115699	7.635051e-06	-6.7094336	0.0012393821	-7.685723e-16	-18.420683	1.7851825e-13	-1.9950633	21.342407	719.0519	60667.314205646515
87	8.507074	6.766419	22.168512	-0.78760445	5.984603	6.2332873	20.603764	-1.3755275	32.041668	77.27386	506.0	0.0	23.75	47.5409	275.0	0.0	1000.0	1000.0	4.3333335	3.075	114348.0	0.025988181818181817	4350004.0	-0.098732464	0.51061416	1.9126562	-3.2750564	-0.098732576	0.5106013	1.9065461	-3.5970602	1.9283112	1.7601291	44.33999	-15.458383	1.2392457	7.225364	430.60568	1e-08	1.9865817	4.0724554	84.48013	-11.395973	0.957835	0.0010678776	0.0010753954	0.059397437	0.19598033	2.1425052e-05	-6.665481	0.0012967157	-1.029549e-15	-18.420683	1.7905706e-13	-1.9865819	21.39249	711.7167	61378.847022771835
88	7.4785886	6.631186	20.637783	-1.6875086	5.797738	4.909935	18.402603	-0.19367503	38.48077	105.547386	590.0	0.0	21.575	28.395325	134.0	0.0	1000.0	1000.0	3.7115386	2.8	116328.0	0.02614112359550562	4400004.0	-0.0777554	0.5089605	1.9480958	-3.4862869	-0.077759214	0.50900394	1.9837773	-10.884874	1.9296056	1.782461	50.273003	-8.136638	1.1942532	7.13785	453.26602	1e-08	1.9876978	4.023293	80.485756	-12.726483	0.84874177	0.001041926	0.0010634599	0.060667314	0.1990983	1.778585e-05	-6.74757	0.0012003114	-3.2525303e-16	-18.420683	1.7956619e-13	-1.9876978	21.536108	710.7037	62089.623123407364
89	10.031853	5.475846	22.681887	-0.7214162	6.3290496	6.5304937	23.812416	-1.9507222	19.895834	21.7689	86.0	0.0	14.15	20.234314	102.0	0.0	1000.0	1000.0	4.9375	3.175	117283.0	0.02606288888888889	4450004.0	-0.04871562	0.50930566	2.0416327	-3.6334362	-0.04871621	0.5092921	2.104724	-3.5299506	1.9297383	1.8235505	37.020435	-9.179577	1.2126992	7.255502	433.5198	1e-08	1.9746065	3.9090962	90.57572	-11.961844	0.9436634	0.0010606281	0.0010687188	0.060632262	0.20237361	3.252569e-05	-6.768735	0.0011788034	-9.6665e-16	-18.420683	1.7999111e-13	-1.9746065	21.314413	717.7912	62807.57609248161
90	7.6347027	5.848212	18.715279	-0.28210256	7.252963	6.386865	22.492054	-0.548964	13.576923	19.521534	71.0	0.0	21.875	44.006924	235.0	0.0	1000.0	1000.0	3.6346154	3.55	117989.0	0.02593164835164835	4500004.0	-0.034717545	0.51148194	2.0428786	-3.8767838	-0.034715254	0.5114559	2.0490613	-3.7793813	1.9225	1.8946419	44.27664	-8.291512	1.229128	7.4364357	462.3613	1e-08	1.9902818	4.1183486	94.43817	-11.982466	0.9842332	0.0011478526	0.001161997	0.06339945	0.209876	1.8503948e-05	-6.6583724	0.0013290683	-9.798816e-16	-18.420683	1.8073901e-13	-1.9902818	21.369696	714.40796	63522.86924982071
91	8.575177	6.461434	22.135893	-0.6916493	7.0135636	7.298154	25.925114	-0.17774889	24.083334	55.985428	376.0	0.0	8.575	15.543306	59.0	0.0	1000.0	1000.0	4.1458335	3.525	119162.0	0.02590478260869565	4550004.0	-0.014457322	0.5040576	1.7790108	-3.897292	-0.01445623	0.50404125	1.7929432	-3.9121041	1.9152644	1.8778769	39.08757	-10.115498	1.2083414	7.1567593	461.29895	1e-08	1.9999979	4.1173835	84.13493	-13.238814	0.9104696	0.0011661934	0.0011742519	0.06388819	0.20914121	2.8637146e-06	-6.6601844	0.0013042114	-8.067337e-16	-18.420683	1.8137419e-13	-1.999998	21.492249	719.42285	64241.290068626404
92	9.592848	6.005581	21.855822	0.2644467	13.647116	8.286663	26.059292	-0.3977859	19.807692	33.946247	190.0	0.0	25.825	32.163555	135.0	0.0	1000.0	1000.0	4.8076925	6.8	120175.0	0.025844086021505376	4600004.0	-0.0026324722	0.5063382	1.8427601	-4.427114	-0.0026336338	0.5063257	1.8377914	-4.2113953	1.9053344	1.8568122	35.586674	-13.260588	1.1853772	6.7871966	485.2027	1e-08	1.997528	4.086955	84.61765	-12.553611	0.8076947	0.0011576078	0.0011651063	0.06238819	0.20456338	5.8742667e-06	-6.674482	0.0012759586	-3.443264e-16	-18.420683	1.8190118e-13	-1.9975278	21.31297	714.70294	64955.94038820267
93	8.09351	5.0305634	19.151243	-0.53038293	6.6379576	5.3494134	19.323957	-0.031010807	21.479166	25.397663	98.0	0.0	67.825	137.17323	678.0	0.0	1000.0	1000.0	3.875	3.15	121273.0	0.025802765957446808	4650004.0	0.02302036	0.5143039	1.9104435	-3.582041	0.023021953	0.51429665	1.9044203	-3.6857896	1.9244893	1.7860668	31.807205	-10.151808	1.1351969	7.132405	481.25156	1e-08	1.9760345	4.0353513	79.634674	-13.9846325	0.7475317	0.0011717293	0.0011755916	0.058554396	0.19606735	3.0598818e-05	-6.761759	0.0011860931	-4.3708634e-16	-18.420683	1.8219097e-13	-1.9760344	21.593647	713.19836	65669.28923416138
94	9.306797	6.944331	26.969173	-0.32711402	8.613075	6.6989613	24.323267	-0.47244442	22.75	29.48916	123.0	0.0	10.65	16.666658	84.0	0.0	1000.0	1000.0	4.5384617	4.15	122389.0	0.025766105263157896	4700004.0	0.02164265	0.52591246	1.9992948	-4.3898206	0.021640176	0.52590525	2.001954	-4.466264	1.931624	1.8039701	32.17436	-9.733543	1.0995525	7.073566	496.50064	1e-08	2.017882	4.1784554	90.18831	-12.554104	0.70077467	0.0012104731	0.0012186635	0.059628975	0.1987302	-1.8674833e-05	-6.7500677	0.0011975537	1.09297015e-16	-18.420683	1.8221317e-13	-2.017882	22.102415	715.92993	66385.03968715668
95	8.493455	6.551802	24.818703	0.049847778	7.9274087	6.8893886	24.598167	0.04096783	27.333334	68.110916	348.0	0.0	29.45	96.73622	619.0	0.0	1000.0	1000.0	4.0416665	3.825	123718.0	0.025774583333333333	4750004.0	0.029954957	0.54482317	1.9951715	-11.21625	0.029955743	0.5447959	1.9967079	-11.828241	1.9344169	1.81938	36.83879	-11.871374	1.1183287	6.8122244	461.00375	1e-08	1.9831353	4.014741	117.47283	-12.019798	0.7991715	0.0013550522	0.0013675009	0.060753085	0.2014604	2.5131147e-05	-6.739262	0.0012062347	-6.1702083e-16	-18.420683	1.8243752e-13	-1.983135	21.328926	720.92267	67106.02287316322
96	8.279602	5.4039636	17.821705	0.089106925	8.986516	7.031028	23.614275	0.06842509	42.942307	108.435265	624.0	0.0	21.6	75.09021	479.0	0.0	1000.0	1000.0	4.0384617	4.475	125934.0	0.02596577319587629	4800004.0	0.024015034	0.5580214	2.2034094	-10.8541155	0.024014812	0.5579846	2.1794393	-10.692878	1.9461597	1.8219999	40.131924	-11.894669	1.0519855	6.1938405	434.5716	1e-08	1.9936781	4.0961967	140.45506	-11.537582	0.86653125	0.0014544175	0.0014778699	0.06169733	0.20382355	9.954026e-06	-6.739114	0.0012243289	-1.1599712e-15	-18.420683	1.8305634e-13	-1.9936779	21.748383	721.13806	67827.16354489326
97	9.844624	6.290369	22.116623	-0.40519983	9.8032875	7.3225985	23.418936	0.14553753	11.479167	20.9145	109.0	0.0	20.35	31.708475	175.0	0.0	1000.0	1000.0	4.8125	4.8	126488.0	0.02581387755102041	4850004.0	0.031605355	0.5567747	2.1707797	-6.243178	0.031605266	0.55675966	2.1660771	-6.4790444	1.9545184	1.8542184	38.995632	-7.7367525	0.9970577	4.463938	215.38806	1e-08	1.9883465	4.1091633	95.113205	-10.860556	0.9067695	0.0012712027	0.0012811626	0.06275014	0.20723687	1.7258317e-05	-6.721526	0.0012197624	-1.449642e-15	-18.420683	1.8413798e-13	-1.9883466	21.585762	713.87427	68540.88995671272
98	7.2151103	4.441622	17.18719	-0.12168908	9.492371	6.8186564	23.2277	-1.0942776	14.75	25.812098	121.0	0.0	10.875	21.724627	114.0	0.0	1000.0	1000.0	3.4038463	4.8	127252.0	0.025707474747474746	4900004.0	0.05880518	0.5539692	2.0464566	-6.117824	0.0588061	0.5539518	2.0268703	-6.240827	1.9573882	1.8848861	37.851414	-8.312978	0.9854572	4.3456173	344.79556	1e-08	1.9953837	4.159963	151.59578	-13.274475	0.93420655	0.0013104806	0.0013210757	0.06131464	0.20669413	8.314641e-06	-6.7450414	0.0011964035	-1.7526976e-15	-18.420683	1.8522624e-13	-1.9953837	21.310896	715.7242	69256.84294199944
99	9.644802	6.102133	22.194563	-1.0755166	10.90968	7.161176	27.946384	0.09242984	8.729167	15.287167	67.0	0.0	24.9	50.183563	266.0	0.0	1000.0	1000.0	4.7083335	5.325	127718.0	0.0255436	4950004.0	0.052249864	0.55737334	2.0502567	-6.7614956	0.052249223	0.55735004	1.9822638	-6.8753996	1.9639224	1.8819909	41.31048	-10.008532	0.9581833	4.302576	362.56116	1e-08	1.9974757	3.9653332	170.93958	-13.550136	0.918599	0.0014364453	0.0014492682	0.060333885	0.20228049	4.273369e-06	-6.778804	0.0011536261	-1.6036173e-15	-18.420683	1.8642771e-13	-1.9974757	21.302979	713.2458	69971.47608804703
