Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	AverageTestEpCost	StdTestEpCost	MaxTestEpCost	MinTestEpCost	EpLen	TestEpLen	EpGoals	TestEpGoals	CumulativeCost	CostRate	TotalEnvInteracts	AverageQR1Vals	StdQR1Vals	MaxQR1Vals	MinQR1Vals	AverageQR2Vals	StdQR2Vals	MaxQR2Vals	MinQR2Vals	AverageQCVals	StdQCVals	MaxQCVals	MinQCVals	AverageQCVar	StdQCVar	MaxQCVar	MinQCVar	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQR1	LossQR2	LossQC	LossQCVar	LossAlpha	LogAlpha	Alpha	LossBeta	LogBeta	Beta	PiEntropy	TestTime	EpochTime	TotalTime
70	-0.32798702	1.4828807	2.4661324	-7.21359	-0.008686328	0.7480552	1.7364454	-2.27996	16.01923	45.654007	222.0	0.0	7.575	39.283512	251.0	0.0	1000.0	1000.0	0.115384616	0.125	96660.0	0.027228169014084508	3500004.0	-2.9176466	3.1425774	0.8385587	-121.99801	-2.9176538	3.1427631	1.7458215	-120.95008	1.8595897	2.4390008	69.394035	-47.57199	1.822771	9.804277	663.76227	1e-08	1.9836243	4.2525816	105.5879	-13.496641	3.9773111	0.024384571	0.02414856	0.07839202	0.26473597	4.7475263e-05	-6.190056	0.0020853414	3.009271e-15	-18.420683	2.1713482e-13	-1.9836246	46.060974	1150.836	75205.29360222816
71	-0.21250282	0.6289714	1.1557583	-1.8702775	-0.3947015	0.9898294	1.3636507	-3.4029496	15.25	45.75774	255.0	0.0	7.55	19.822903	79.0	0.0	1000.0	1000.0	0.020833334	0.05	97511.0	0.02708638888888889	3550004.0	-2.971535	3.1689892	6.4901805	-122.71382	-2.9716232	3.1690047	6.9285774	-123.19209	1.8555713	2.4634097	77.90138	-70.27471	1.8290846	9.684317	638.9755	1e-08	2.0019836	4.012995	100.06061	-11.891325	4.1182833	0.02521566	0.024957385	0.0812615	0.26788116	5.494909e-06	-6.0542	0.0023773655	2.5146784e-15	-18.420683	2.1463334e-13	-2.0019836	50.24125	1157.7656	76361.87462687492
72	-0.6139412	1.34924	1.1325705	-8.438179	-0.3943009	0.8937603	2.6615343	-2.1371279	8.596154	29.205019	173.0	0.0	9.925	46.28574	295.0	0.0	1000.0	1000.0	0.0	0.05	97839.0	0.026805205479452053	3600004.0	-2.9017613	2.8344636	5.2171307	-65.82213	-2.901742	2.8343241	5.004752	-66.068474	1.8544451	2.476978	70.611145	-60.70781	1.9238124	10.196567	636.636	1e-08	1.9580643	4.420387	130.44917	-12.689966	4.2493668	0.017979087	0.018166376	0.08765592	0.2791893	7.332206e-05	-6.381439	0.0017394912	5.1676506e-16	-18.420683	2.1338355e-13	-1.9580643	47.26722	1144.19	77506.1581389904
73	-0.55886596	1.0774952	1.6033244	-2.8147	-1.3997471	1.2743627	0.8968239	-4.064102	11.1875	33.73157	185.0	0.0	3.925	13.89494	85.0	0.0	1000.0	1000.0	0.083333336	0.025	98376.0	0.02658810810810811	3650004.0	-2.7040906	2.5757182	1.8171945	-94.49216	-2.7040644	2.5755234	1.2889204	-97.471725	1.8873786	2.3606498	64.69173	-43.475994	1.7581224	10.04621	649.87305	1e-08	2.0033584	4.4114776	88.94813	-12.149081	3.9402125	0.014203433	0.014271133	0.07584982	0.25454098	7.0971773e-06	-6.462521	0.001600311	7.7848225e-16	-18.420683	2.1307393e-13	-2.0033581	51.130013	1150.4026	78656.78960800171
74	-0.15448038	1.0399989	2.9594953	-3.237661	-0.17092495	0.66952616	1.7685494	-1.6141365	1.25	6.661817	47.0	0.0	21.1	125.82445	806.0	0.0	1000.0	1000.0	0.115384616	0.05	98441.0	0.026250933333333334	3700004.0	-2.6385403	2.6900508	-0.04377222	-151.41707	-2.6385791	2.6908424	0.088664055	-154.04494	1.8842679	2.3611758	66.87136	-35.587833	1.7115273	9.748256	643.68976	1e-08	1.9993525	4.3584166	105.38056	-11.777718	3.703842	0.019839182	0.019589502	0.07392225	0.25540364	2.6334e-06	-6.4624305	0.0016120236	2.1632148e-15	-18.420683	2.1183501e-13	-1.9993525	51.443798	1154.8684	79811.49775362015
75	-0.46606123	0.93315196	2.0828445	-4.0300083	-0.13242073	0.79234606	1.8140812	-2.900786	5.6041665	14.714987	77.0	0.0	25.375	126.82264	812.0	0.0	1000.0	1000.0	0.0625	0.075	98716.0	0.025977894736842106	3750004.0	-2.6989288	2.9589484	1.4325356	-134.73169	-2.698934	2.9589865	1.9331322	-127.92137	1.8847172	2.3224173	80.04045	-24.686771	1.6947266	9.775126	667.8381	1e-08	1.9819325	4.0669165	107.17779	-13.009715	3.707537	0.025875632	0.025683813	0.0732684	0.25363907	4.0198312e-05	-6.250267	0.0019592694	2.4145263e-15	-18.420683	2.1003455e-13	-1.9819326	49.896736	1152.3994	80964.11185908318
76	-0.2829904	0.7910978	2.378143	-2.9161017	-0.24009998	0.7536306	2.4109972	-1.552697	11.576923	34.035244	197.0	0.0	20.35	101.73263	648.0	0.0	1000.0	1000.0	0.03846154	0.05	99312.0	0.025795324675324676	3800004.0	-2.8253772	3.3577754	7.1228676	-181.18803	-2.8253863	3.3585577	7.656092	-183.93677	1.8807865	2.3479016	75.87751	-25.021988	1.731643	10.174761	764.04956	1e-08	1.9944712	4.2057676	97.882324	-11.453088	3.7918959	0.039271664	0.03818973	0.075269744	0.2569968	1.744043e-05	-6.2124486	0.0020558578	3.1474872e-15	-18.420683	2.0748708e-13	-1.9944711	51.528664	1159.2386	82122.9412958622
77	-0.35842323	0.63956946	1.9852647	-1.8934822	-0.38552517	0.6119081	0.43253082	-1.8648432	23.791666	73.22908	409.0	0.0	31.95	144.66685	925.0	0.0	1000.0	1000.0	0.020833334	0.0	100454.0	0.0257574358974359	3850004.0	-2.92114	3.5060616	16.983154	-142.6263	-2.921133	3.5062766	15.05587	-142.3209	1.863839	2.3620882	87.512794	-18.93256	1.7719511	10.527069	732.0741	1e-08	1.9891869	3.8682141	89.384384	-12.73446	3.679822	0.03788866	0.03662281	0.07451593	0.25516775	3.474635e-05	-6.0901937	0.0023084192	4.9584635e-15	-18.420683	2.0412525e-13	-1.9891872	49.772934	1148.043	83271.09669137001
78	-1.0217526	2.2727506	1.4840176	-13.102975	-2.909634	5.3565435	0.52709997	-23.038887	4.8653846	21.00094	122.0	0.0	6.9	22.12442	115.0	0.0	1000.0	1000.0	0.03846154	0.05	100707.0	0.025495443037974682	3900004.0	-2.932382	3.5696888	11.062553	-137.62738	-2.9323187	3.5697703	11.286688	-139.76404	1.8860496	2.377399	66.313965	-19.22131	1.7113693	10.402544	812.2973	1e-08	1.9943122	4.0656004	102.09228	-12.207544	4.012645	0.04158322	0.040373024	0.07381215	0.2553631	2.171828e-05	-6.1831074	0.0020977587	2.169164e-15	-18.420683	2.0092863e-13	-1.9943125	43.47321	899.032	84170.4455268383
79	-0.59072536	1.9141567	2.8881435	-12.165989	-0.26951474	0.84405136	2.5957725	-2.0784247	3.4583333	20.61751	143.0	0.0	6.425	28.794868	177.0	0.0	1000.0	1000.0	0.041666668	0.05	100873.0	0.02521825	3950004.0	-3.0093942	3.453302	10.456541	-165.63089	-3.0094216	3.4534483	10.161898	-165.42929	1.9065391	2.379271	70.57705	-26.039091	1.6973702	10.53122	784.282	1e-08	1.9892416	4.4905834	156.00967	-14.548599	4.2349343	0.038252015	0.037962064	0.07330586	0.25470677	2.9989515e-05	-6.18352	0.002095603	1.0321286e-15	-18.420683	2.0004332e-13	-1.9892416	45.202667	755.4413	84925.38588404655
80	-0.41632074	1.0993005	2.5611732	-2.416574	-0.35837156	0.7250527	1.5827941	-1.7955691	8.711538	22.233322	109.0	0.0	13.375	39.34761	201.0	0.0	1000.0	1000.0	0.115384616	0.075	101326.0	0.025018765432098765	4000004.0	-3.0527103	3.262078	20.62093	-227.0084	-3.0527709	3.2630675	20.774267	-225.44044	1.8994362	2.351881	67.1159	-27.779375	1.677214	10.6282215	828.7173	1e-08	1.9996209	3.7709785	82.725914	-12.373047	3.7827342	0.039704148	0.038896166	0.07172674	0.2511418	1.6050297e-05	-5.9782333	0.0025602784	4.8995223e-15	-18.420683	1.9784517e-13	-1.9996209	45.563457	658.22754	85584.24434638023
81	-3.289518	5.5851936	1.2380488	-20.305756	-2.7073948	6.182	3.1404262	-24.756445	24.395834	129.61624	902.0	0.0	10.6	52.939964	338.0	0.0	1000.0	1000.0	0.083333336	0.025	102497.0	0.024999268292682928	4050004.0	-2.7969263	3.026195	23.25919	-157.47366	-2.796918	3.0264757	23.3707	-159.20905	1.8965013	2.4233198	85.47983	-25.31787	1.666976	10.175771	695.87335	1e-08	1.9967878	3.9489605	72.39412	-12.416483	3.6111076	0.035249032	0.03435518	0.07199234	0.25539702	9.4483285e-06	-6.201998	0.0020790226	4.423976e-15	-18.420683	1.9392491e-13	-1.9967878	44.169453	670.3869	86253.99215984344
82	-1.7489944	5.342213	2.281127	-21.522802	-0.42002946	1.6174972	1.9832975	-9.269175	18.307692	58.11545	298.0	0.0	11.725	28.03033	108.0	0.0	1000.0	1000.0	0.07692308	0.075	103449.0	0.024927469879518074	4100004.0	-2.409067	2.6599748	25.204767	-140.32281	-2.409084	2.659814	24.29172	-137.99182	1.9027061	2.317989	72.427704	-26.718445	1.6381932	10.687941	788.1433	1e-08	1.9833376	3.9581103	76.82941	-11.830855	3.2265456	0.021584937	0.021449141	0.069038786	0.24249853	4.424928e-05	-6.2198586	0.002020876	3.5600765e-15	-18.420683	1.9071225e-13	-1.9833376	45.426163	662.2529	86916.3438334465
83	-0.11264452	0.90067655	2.4697695	-2.1394215	-0.22781353	0.91297066	2.569303	-1.9467309	26.833334	101.66516	607.0	0.0	24.125	91.62264	497.0	0.0	1000.0	1000.0	0.104166664	0.075	104737.0	0.024937380952380954	4150004.0	-2.0906982	2.2150416	2.6963282	-119.17124	-2.0906532	2.2151496	2.3399653	-124.53416	1.9212022	2.2443864	69.900536	-28.169079	1.6230594	11.187806	817.5029	1e-08	1.9576137	4.0672574	86.00951	-13.258107	3.0916498	0.015844211	0.015779536	0.06625949	0.23618902	6.601514e-05	-6.597041	0.0014018036	1.5084264e-15	-18.420683	1.8895001e-13	-1.9576141	40.82469	648.8976	87565.26759266853
84	-0.29410884	0.9068066	3.0122793	-2.5935814	-0.4278102	0.69604295	0.67021275	-2.8697085	42.5	135.44052	684.0	0.0	53.025	194.4157	943.0	0.0	1000.0	1000.0	0.07692308	0.0	106947.0	0.025164	4200004.0	-1.9304004	1.9966004	1.4386692	-126.67059	-1.9303821	1.9958464	1.5214891	-125.42356	1.9247193	2.15171	68.98943	-18.019325	1.5687251	10.695535	749.639	1e-08	1.9819076	3.9509802	100.250626	-12.09017	2.7945225	0.014456768	0.01429428	0.060857862	0.2218866	3.6056706e-05	-6.5022464	0.001534544	1.8586975e-15	-18.420683	1.875812e-13	-1.9819075	44.411835	658.0674	88223.22971606255
85	-0.43152055	2.1803203	3.0529907	-13.7487135	-0.12978032	0.68116575	1.9603786	-1.6653473	81.25	210.56546	950.0	0.0	7.225	27.25939	125.0	0.0	1000.0	1000.0	0.104166664	0.05	110847.0	0.025778372093023257	4250004.0	-1.7467397	1.763592	1.2290096	-107.71729	-1.7467635	1.7634113	1.3098631	-103.532005	1.943231	2.0972965	61.854065	-16.10129	1.4179872	9.70613	831.32544	1e-08	1.9793478	4.2144117	85.217766	-11.054007	2.6094859	0.009765889	0.009712693	0.060025085	0.21735273	2.5857338e-05	-6.687835	0.0012814462	1.4241329e-15	-18.420683	1.8644201e-13	-1.9793477	44.780582	649.82294	88873.09547638893
86	-0.17103145	0.78397393	2.1942804	-1.882341	-0.16139916	1.0715616	3.2648473	-2.0140195	8.307693	25.104042	138.0	0.0	1.05	4.99975	30.0	0.0	1000.0	1000.0	0.07692308	0.1	111279.0	0.025581379310344828	4300004.0	-1.5978842	1.6515257	1.0148816	-69.61829	-1.5979118	1.6517198	0.9407668	-71.39979	1.9388765	2.095112	60.743416	-17.84333	1.4062937	9.539016	821.8625	1e-08	1.9975553	4.073996	116.530075	-11.708209	2.4874346	0.008156816	0.0078207785	0.060236122	0.21619682	1.3062373e-05	-6.596212	0.0013943388	1.1699217e-15	-18.420683	1.8545578e-13	-1.997555	38.9451	665.51404	89538.49888396263
87	-0.11505798	1.1442032	2.9451795	-3.8050315	-0.08979264	0.6749426	1.866994	-1.1834888	17.625	40.852184	168.0	0.0	26.75	125.82105	792.0	0.0	1000.0	1000.0	0.14583333	0.1	112325.0	0.02552840909090909	4350004.0	-1.4596022	1.50485	0.8214593	-89.598885	-1.4595972	1.5045238	0.8205342	-62.78751	1.9499241	2.121904	73.30316	-20.000282	1.3245406	8.761179	687.6452	1e-08	1.9875109	4.1083665	106.74433	-11.549048	2.3975515	0.0072514582	0.0069083525	0.059493244	0.21726659	1.7132152e-05	-6.765535	0.0011888873	8.7959083e-16	-18.420683	1.8480886e-13	-1.9875109	41.614624	619.4402	90158.08113574982
88	-0.17711462	0.89131415	3.3138742	-1.8225354	-0.13887066	0.6227576	1.906886	-2.0260134	25.653847	78.4805	438.0	0.0	60.0	196.17862	893.0	0.0	1000.0	1000.0	0.13461539	0.025	113459.0	0.02549640449438202	4400004.0	-1.4455683	1.4421805	1.2195396	-51.135017	-1.4455594	1.4420927	1.1355443	-48.010685	1.9479314	2.0851567	59.163445	-17.386946	1.3523748	9.283688	760.6124	1e-08	1.9620833	4.3334503	119.3205	-12.575127	2.2877982	0.0059061158	0.0060169403	0.059728276	0.21556857	3.4856443e-05	-6.9209476	0.0010222428	1.3932231e-15	-18.420683	1.8388054e-13	-1.9620835	41.914337	499.83075	90657.73693060875
89	-0.08191005	0.90735525	2.7485216	-1.8113483	0.21380691	1.0706955	2.8868136	-1.4710028	19.125	65.78298	296.0	0.0	4.4	13.615799	76.0	0.0	1000.0	1000.0	0.083333336	0.2	114456.0	0.025434666666666668	4450004.0	-1.4840437	1.6163555	1.3720922	-66.38492	-1.4840581	1.6162446	1.2564111	-65.53892	1.9600916	2.0041277	57.416107	-14.182924	1.2695729	8.419568	598.6378	1e-08	2.0069609	4.628165	102.05835	-13.828882	2.2410128	0.009217492	0.009341206	0.056893427	0.20689403	4.9876458e-06	-6.9513836	0.0010045179	1.458457e-15	-18.420683	1.8291786e-13	-2.0069609	35.835884	497.98355	91155.909927845
90	-0.20029977	1.0105813	2.9961438	-1.5871235	-0.44473594	0.8112767	2.113699	-2.3078449	19.23077	55.11338	328.0	0.0	17.425	49.226967	251.0	0.0	1000.0	1000.0	0.09615385	0.025	115377.0	0.025357582417582417	4500004.0	-1.5274799	1.621742	8.559584	-45.76441	-1.5275153	1.6218804	8.271196	-37.89078	1.9560254	1.9370836	54.65407	-12.683222	1.227268	7.985531	649.27264	1e-08	2.0237389	4.5826173	116.38428	-12.590267	2.0524833	0.007379768	0.0073529896	0.054888677	0.19872542	-2.5175435e-05	-6.71929	0.0012337982	2.7771286e-15	-18.420683	1.8121735e-13	-2.0237389	41.413445	505.69727	91662.40320277214
91	0.07518808	0.91894674	2.7006133	-1.3315754	-0.013487065	0.8537193	2.4096332	-2.0225263	22.916666	119.3571	811.0	0.0	21.05	108.806465	692.0	0.0	1000.0	1000.0	0.1875	0.125	116477.0	0.02532108695652174	4550004.0	-1.4205692	1.4581997	6.395562	-51.306717	-1.420556	1.458093	7.3205466	-45.90659	1.966663	1.9204181	59.03061	-21.500023	1.1598076	6.779441	537.8931	1e-08	1.9594969	4.2676115	113.330605	-13.441911	2.1786356	0.0052514644	0.0052345954	0.05427209	0.19879766	4.8578044e-05	-6.8930264	0.0010514918	8.3684235e-16	-18.420683	1.799895e-13	-1.9594969	39.36128	508.99548	92170.411039114
92	-0.13976972	0.8932077	3.0323207	-1.793241	0.067817435	0.95581734	3.308421	-1.6238761	23.115385	75.34553	499.0	0.0	110.425	238.34198	806.0	0.0	1000.0	1000.0	0.09615385	0.15	117679.0	0.02530731182795699	4600004.0	-1.2515327	1.1454635	0.8830776	-36.872852	-1.2515329	1.1452371	1.060924	-29.702888	1.9556495	1.9705694	66.97868	-12.901047	1.1610905	6.457516	439.81415	1e-08	2.0013576	4.2834673	130.35497	-13.421337	2.003789	0.0031282345	0.0032688451	0.054447103	0.1994711	2.6128423e-06	-6.8940973	0.0010272298	1.1155988e-15	-18.420683	1.7924173e-13	-2.0013578	41.677567	526.62756	92697.22870659828
93	-0.22171706	0.80974543	1.9914435	-1.6559105	-0.03191725	1.0359589	3.5389879	-1.6707244	30.0	131.37875	874.0	0.0	47.475	179.36206	893.0	0.0	1000.0	1000.0	0.083333336	0.2	119133.0	0.02534744680851064	4650004.0	-1.049147	0.950467	0.6102009	-26.689949	-1.0491503	0.95038	0.5644374	-27.459658	1.9571264	1.9782835	60.013107	-22.991617	1.1454868	6.4388337	404.35345	1e-08	1.9783694	4.2011633	133.2699	-12.23153	1.836194	0.0023438015	0.0024575335	0.054491796	0.2002434	2.0504045e-05	-7.079169	0.00086558616	7.6252045e-16	-18.420683	1.7868782e-13	-1.9783695	42.039856	504.06976	93201.23319768906
94	0.040521227	0.9213438	3.1247544	-1.7838596	0.04929036	0.77043015	2.1939723	-0.9488575	19.634615	59.33997	304.0	0.0	24.85	98.511055	474.0	0.0	1000.0	1000.0	0.13461539	0.125	120140.0	0.02529263157894737	4700004.0	-0.9464467	0.8783311	0.33930063	-33.13506	-0.94645095	0.87819964	0.40194607	-30.5995	1.9477906	1.9782803	61.796608	-23.405607	1.1932795	6.8280315	480.19055	1e-08	1.9760362	4.4598885	124.34684	-13.453718	1.678522	0.0020837237	0.0021458399	0.054885596	0.2003601	1.7163558e-05	-7.196898	0.00081690215	1.2923325e-15	-18.420683	1.7785908e-13	-1.9760362	42.227356	502.8521	93704.01842904091
95	0.075823374	1.1623375	4.489355	-1.6029619	4.8279762e-05	0.68583506	1.9070338	-1.2495234	37.541668	130.30908	778.0	0.0	44.425	154.86734	915.0	0.0	1000.0	1000.0	0.1875	0.1	122196.0	0.0254575	4750004.0	-0.88635767	0.8387278	0.3015313	-44.227432	-0.8863577	0.83876604	0.3885007	-47.39204	1.943092	1.9446473	59.38594	-20.228338	1.1832346	6.622723	498.02142	1e-08	1.9584987	4.557112	122.12819	-11.180595	1.547227	0.0021419944	0.002121684	0.05389132	0.1978297	4.0275503e-05	-7.1933136	0.00079956383	1.4959443e-15	-18.420683	1.7684506e-13	-1.958499	36.924713	504.67358	94208.52349495888
96	0.117250666	1.097322	3.7623367	-1.3040872	-0.15949287	0.80653423	2.2770247	-1.8345605	16.846153	100.444664	730.0	0.0	4.075	13.002667	62.0	0.0	1000.0	1000.0	0.1923077	0.125	122818.0	0.025323298969072164	4800004.0	-0.8809619	0.8210928	0.45261097	-44.577282	-0.8809634	0.8208806	0.44300795	-39.34111	1.9368001	1.9646674	59.788116	-27.648422	1.1911753	6.4725556	451.61377	1e-08	1.9779555	4.435917	125.29748	-11.800663	1.5200686	0.00236916	0.0024075068	0.05344795	0.19688736	2.513732e-05	-6.93782	0.0009971913	1.7010271e-15	-18.420683	1.756674e-13	-1.9779556	42.063503	500.41132	94709.16165590286
97	-0.039592158	0.9679029	3.6118035	-2.013864	0.08282238	0.962408	4.7909136	-1.0507901	23.875	92.42286	617.0	0.0	50.9	150.1329	662.0	0.0	1000.0	1000.0	0.1875	0.125	123964.0	0.025298775510204083	4850004.0	-0.8838747	0.80399173	0.67388487	-31.178118	-0.88387716	0.80399126	0.70144415	-31.548601	1.9360087	2.0024621	63.052345	-35.764416	1.188558	6.5908966	500.07608	1e-08	2.006544	4.4995	123.87416	-14.324327	1.5539172	0.0020069433	0.0020001505	0.052998066	0.19547103	-2.3421408e-06	-6.913176	0.0010373483	1.6947732e-15	-18.420683	1.7465531e-13	-2.006544	39.387184	517.6686	95226.7928199768
98	0.03435655	1.0340539	2.5667002	-1.8117502	0.14272271	1.2849427	3.806054	-1.8738085	39.903847	111.328735	495.0	0.0	83.275	213.69159	939.0	0.0	1000.0	1000.0	0.1923077	0.2	126039.0	0.02546242424242424	4900004.0	-0.8168697	0.7138171	0.7706795	-45.058857	-0.81685907	0.7136592	0.7052326	-41.708374	1.9280436	1.9861958	55.85549	-8.695414	1.1674509	6.158895	570.3581	1e-08	1.9622496	4.2789416	110.85349	-14.825691	1.4993663	0.0017824468	0.0017121955	0.052947607	0.1958551	3.8067552e-05	-7.06033	0.00090265943	1.4127105e-15	-18.420683	1.7348734e-13	-1.96225	41.746155	507.32288	95734.0592212677
99	0.16322108	1.3423796	5.9012084	-2.4829218	0.0070474795	1.0776272	3.3708775	-1.9404979	64.229164	200.50688	962.0	0.0	25.775	67.768166	393.0	0.0	1000.0	1000.0	0.25	0.1	129259.0	0.0258518	4950004.0	-0.719145	0.5882875	0.71130276	-39.94841	-0.7191425	0.58834213	0.7218728	-39.22555	1.9267569	1.9866155	64.07315	-11.230852	1.1787872	6.1655416	607.4815	1e-08	1.9789296	4.446131	116.86793	-11.28031	1.417095	0.0012387094	0.0012049689	0.052910723	0.19571102	2.117568e-05	-6.9436035	0.0010147415	1.3198873e-15	-18.420683	1.7253804e-13	-1.9789294	41.59382	500.4743	96235.53307652473
