Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	AverageTestEpCost	StdTestEpCost	MaxTestEpCost	MinTestEpCost	EpLen	TestEpLen	EpGoals	TestEpGoals	CumulativeCost	CostRate	TotalEnvInteracts	AverageQR1Vals	StdQR1Vals	MaxQR1Vals	MinQR1Vals	AverageQR2Vals	StdQR2Vals	MaxQR2Vals	MinQR2Vals	AverageQCVals	StdQCVals	MaxQCVals	MinQCVals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQR1	LossQR2	LossQC	LossAlpha	LogAlpha	Alpha	LossBeta	LogBeta	Beta	PiEntropy	TestTime	EpochTime	TotalTime
42	1.7354968	2.2867477	11.700191	-1.4460486	1.2556856	1.8733608	9.23149	-1.0312406	56.73077	141.37813	624.0	0.0	17.1	56.81276	320.0	0.0	1000.0	1000.0	0.9230769	0.675	68959.0	0.032073953488372095	2100004.0	-0.6131151	0.34482154	0.9416594	-5.5015144	-0.6131149	0.3448182	0.88962054	-5.8116426	2.4821324	2.4124882	64.715904	-27.2928	1.9913403	4.264861	91.32714	-15.430127	1.080931	0.0006243104	0.00062605104	0.08249966	1.2219336e-05	-6.8590875	0.0010694407	5.0974786e-15	-28.880316	2.8671222e-13	-1.9913403	18.647125	407.75558	21350.950949668884
43	0.84642714	1.9673587	7.797284	-2.2600212	0.26995033	1.0120106	2.4399316	-1.2302634	27.645834	73.66802	312.0	0.0	23.975	123.54868	792.0	0.0	1000.0	1000.0	0.5416667	0.3	70286.0	0.03194818181818182	2150004.0	-0.60346437	0.3551018	0.9568196	-7.415571	-0.6034605	0.355112	0.9645554	-7.7124104	2.483601	2.3968246	56.406693	-31.299389	1.9835573	4.1254263	88.042015	-12.6031	1.0994679	0.0006375747	0.0006354199	0.08363299	2.0091318e-05	-6.8194942	0.001129965	4.586747e-15	-28.898163	2.8163984e-13	-1.9835572	18.507729	398.82428	21749.78760743141
44	1.6973768	2.1289601	7.095271	-1.1452267	0.8331817	1.2655929	3.6223714	-1.5101187	33.865383	126.5048	846.0	0.0	44.775	173.6441	899.0	0.0	1000.0	1000.0	0.90384614	0.5	72047.0	0.03202088888888889	2200004.0	-0.5885993	0.35559437	1.0030031	-5.98221	-0.5886024	0.35561377	0.97989416	-6.581538	2.4829543	2.3495336	61.90317	-29.036488	1.9818612	4.057556	99.01696	-12.163276	1.0207746	0.0005861925	0.00058213365	0.08054159	1.7689134e-05	-6.952529	0.0009751924	4.6816134e-15	-28.91735	2.7628805e-13	-1.9818612	18.224977	398.659	22148.559824466705
45	1.1091986	1.8464833	5.643316	-1.4055841	1.1979741	2.2762249	10.11278	-1.9283189	18.3125	46.45569	272.0	0.0	38.725	149.52792	908.0	0.0	1000.0	1000.0	0.6875	0.65	73001.0	0.031739565217391304	2250004.0	-0.5612637	0.3420289	1.2877982	-8.177713	-0.5612628	0.3419949	1.0147794	-6.6737823	2.485052	2.3321989	48.899097	-24.71392	1.9439859	4.322851	98.595085	-12.478964	1.0407157	0.00055220927	0.0005596112	0.08053023	5.706133e-05	-6.9916015	0.00097114535	4.030806e-15	-28.93413	2.716888e-13	-1.9439859	18.447887	406.81085	22555.220386743546
46	1.4581628	1.741528	6.873485	-0.59623015	0.9682251	1.3267001	4.7485924	-1.1967474	31.25	97.28682	480.0	0.0	19.275	83.4416	519.0	0.0	1000.0	1000.0	0.71153843	0.55	74551.0	0.031723829787234044	2300004.0	-0.5435602	0.3517556	0.8995526	-6.825849	-0.5435621	0.35174403	1.3935977	-6.494309	2.4837275	2.3944893	49.31677	-16.956764	2.0127106	4.2893243	109.00889	-11.781603	1.0380833	0.0005614447	0.0005632489	0.08332808	-4.0181817e-06	-6.937413	0.0010003771	4.317587e-15	-28.950954	2.6715587e-13	-2.0127106	18.661049	399.2085	22954.56171655655
47	1.5210513	1.8524456	7.7986345	-1.3126465	0.55961406	1.6898627	3.7747371	-6.737268	28.666666	95.79672	561.0	0.0	10.475	43.210526	271.0	0.0	1000.0	1000.0	0.8333333	0.475	75927.0	0.03163625	2350004.0	-0.49972442	0.35498214	1.1857681	-7.0540776	-0.4997247	0.35499138	1.3152844	-6.9665647	2.4810605	2.382701	43.51264	-19.367714	1.9954718	4.077865	110.46631	-12.205478	0.92081594	0.00054469804	0.0005408691	0.08486967	7.721999e-06	-6.8746376	0.0010539497	4.937559e-15	-28.97027	2.6204622e-13	-1.9954718	18.48288	398.54343	23353.008048295975
48	1.2083814	1.7438788	5.628866	-1.9764423	2.2037902	3.462689	20.63102	-0.74271834	63.807693	153.36409	869.0	0.0	56.9	165.49771	742.0	0.0	1000.0	1000.0	0.75	1.1	79245.0	0.032344897959183674	2400004.0	-0.47674063	0.34109282	1.9293886	-7.4713416	-0.47673938	0.34108993	0.9291921	-8.382748	2.4816947	2.3015282	39.740643	-25.605394	1.9686253	4.120327	95.14715	-13.935594	0.8475265	0.00051462	0.0005127526	0.08245972	3.129692e-05	-7.0309987	0.0009086777	4.680337e-15	-28.988842	2.5722412e-13	-1.9686257	18.309776	406.66077	23759.579448223114
49	1.5365067	2.46424	8.964637	-1.7184027	1.7216984	2.1243832	8.900745	-0.7784858	53.770832	144.63997	762.0	0.0	68.55	204.72041	944.0	0.0	1000.0	1000.0	0.8333333	0.875	81851.0	0.0327404	2450004.0	-0.45704922	0.3264312	2.3285692	-5.0077453	-0.45705125	0.32644817	1.6366457	-5.2890587	2.4851155	2.3837948	49.618572	-19.913141	2.000031	4.0856647	74.48397	-14.572502	0.9749727	0.0004750695	0.00046791707	0.0870625	4.967844e-07	-7.1693277	0.0008087819	3.7371136e-15	-29.005957	2.5285782e-13	-2.0000312	18.818998	399.0722	24158.634937524796
50	2.079099	2.8869247	14.341644	-2.2996192	1.8708813	2.6812243	10.5021105	-1.5128808	25.134615	66.42666	392.0	0.0	46.3	115.37963	578.0	0.0	1000.0	1000.0	1.0769231	1.0	83133.0	0.03260117647058824	2500004.0	-0.42991015	0.32402068	1.4071256	-6.4634776	-0.42990977	0.3240403	3.9217985	-7.0159	2.48319	2.4347143	47.498043	-17.040197	1.9756525	3.9953785	92.923454	-11.920137	0.93834674	0.00049698213	0.00049312523	0.08871723	2.571553e-05	-6.9743824	0.00095418154	4.157969e-15	-29.021244	2.4902321e-13	-1.9756525	18.354607	398.9594	24558.836597442627
51	2.0259235	2.019421	8.605201	-1.2131644	1.6133292	2.0961273	7.163029	-0.860344	65.583336	159.92471	736.0	0.0	32.575	107.71464	579.0	0.0	1000.0	1000.0	1.1041666	0.85	86423.0	0.03323961538461538	2550004.0	-0.4511819	0.33541197	1.7840225	-13.240066	-0.45118257	0.33538404	2.5919564	-12.973704	2.4823897	2.4288375	47.015125	-34.234188	1.9788932	4.225999	144.23903	-14.415527	0.93803936	0.0006057859	0.0006078122	0.089018695	1.8859897e-05	-7.1056056	0.0008476562	4.2839776e-15	-29.03911	2.446132e-13	-1.9788929	18.353157	407.64447	24965.40255999565
52	1.6460114	2.136564	9.299864	-1.4822856	1.1079175	1.4538835	3.6521065	-1.7997007	26.173077	55.626057	223.0	0.0	57.35	182.33136	839.0	0.0	1000.0	1000.0	0.90384614	0.7	87642.0	0.03307245283018868	2600004.0	-0.48465067	0.37051854	0.8522569	-20.550463	-0.48465034	0.37052035	0.8506233	-19.735344	2.4817936	2.3852363	48.07201	-57.81995	1.9977628	4.28934	117.64388	-11.891048	0.93026483	0.0008931922	0.0009007142	0.08916965	3.861007e-06	-7.059056	0.0008810101	4.3543465e-15	-29.055664	2.4059766e-13	-1.9977628	18.599157	398.66177	25364.068187475204
53	1.3399063	2.015557	9.407941	-1.1965905	1.7530959	2.071976	8.680309	-0.87716025	24.729166	102.73686	642.0	0.0	13.275	34.31835	161.0	0.0	1000.0	1000.0	0.75	0.95	88902.0	0.03292666666666667	2650004.0	-0.48038766	0.3820827	2.8882685	-19.204638	-0.4803883	0.38207814	3.017678	-19.883856	2.4824176	2.398705	53.720066	-49.663357	1.9751309	4.1640377	85.98307	-11.288958	0.9458336	0.00082823075	0.00083141786	0.090130545	2.655927e-05	-6.9619613	0.0009671605	4.133531e-15	-29.07275	2.3652114e-13	-1.9751309	17.451674	399.42654	25763.51566004753
54	1.2665812	1.3773468	4.670763	-1.4303966	1.158067	2.5851815	13.51938	-1.3144704	36.51923	129.17184	876.0	0.0	12.05	45.443344	220.0	0.0	1000.0	1000.0	0.75	0.7	90728.0	0.032992	2700004.0	-0.44997883	0.3496995	3.366375	-7.332265	-0.44998074	0.3496803	3.1519125	-8.020627	2.481759	2.4369094	46.33617	-15.574013	1.9813972	4.1598907	84.68309	-11.687371	0.9309393	0.00060074736	0.0006052767	0.09147291	1.6693879e-05	-7.0828958	0.0008583946	4.218318e-15	-29.08965	2.3255757e-13	-1.981397	18.290154	408.46783	26171.897080659866
55	1.9376191	2.0515945	6.934223	-1.2688295	2.0736158	2.2431917	10.820302	-1.090655	18.875	48.52174	216.0	0.0	62.6	169.51753	836.0	0.0	1000.0	1000.0	1.0208334	1.1	91653.0	0.03273321428571429	2750004.0	-0.40324062	0.33282334	1.0886967	-9.279375	-0.40323958	0.33281037	1.0698626	-9.500383	2.4801824	2.5075529	53.05287	-14.860901	1.9957821	4.326898	93.92159	-12.920626	0.8904003	0.0005579318	0.0005596454	0.09520365	6.0541583e-06	-7.088068	0.0008616052	4.5056605e-15	-29.107193	2.2851382e-13	-1.995782	18.290226	399.98367	26571.774938106537
56	1.8148425	2.100017	7.592572	-1.259375	1.569783	2.796705	11.808823	-2.6982872	11.288462	41.918575	290.0	0.0	22.725	114.008995	732.0	0.0	1000.0	1000.0	1.0769231	1.025	92221.0	0.03235824561403509	2800004.0	-0.39437634	0.34324577	1.9899987	-8.524128	-0.3943732	0.3432283	1.9231112	-9.510815	2.4797063	2.4928195	48.22886	-14.555662	1.9607476	4.2763715	157.21791	-11.635784	0.8572893	0.00061364693	0.0006153438	0.093984395	3.9203063e-05	-7.01252	0.0009359677	4.531793e-15	-29.12549	2.24371e-13	-1.9607475	16.8338	401.10086	26972.92511200905
57	1.8340116	2.3570065	8.989748	-1.5048751	1.421116	1.3747209	4.4022965	-1.0121672	28.416666	73.6653	430.0	0.0	5.65	23.802889	151.0	0.0	1000.0	1000.0	1.0625	0.825	93846.0	0.032360689655172414	2850004.0	-0.39757398	0.3565377	1.886117	-13.837221	-0.3975738	0.35653302	1.9075438	-14.218801	2.4821045	2.4859824	52.887257	-12.547525	1.9906569	4.1829042	99.91886	-12.055158	0.92755854	0.0007315272	0.00074015016	0.09302654	8.947379e-06	-7.074377	0.0008597576	3.926552e-15	-29.141485	2.208101e-13	-1.9906572	18.247452	406.81378	27379.833111286163
58	1.6265831	2.5274565	12.773245	-1.6706599	1.8216355	2.2454824	6.8739066	-1.1457832	50.865383	132.53404	760.0	0.0	16.45	80.08556	511.0	0.0	1000.0	1000.0	1.0	1.05	96230.0	0.03262033898305085	2900004.0	-0.41408345	0.3446499	1.8093078	-12.652883	-0.41408336	0.34465423	1.8134484	-12.112903	2.4826155	2.4730017	47.515766	-11.001896	1.9799268	4.1197567	118.328255	-12.480248	0.9420436	0.0006887352	0.00069144595	0.09225226	1.709839e-05	-7.0443764	0.00089308067	3.7553223e-15	-29.158224	2.17144e-13	-1.9799268	18.340467	398.562	27778.278591632843
59	1.9505186	2.6484063	12.224841	-1.3810061	1.5017123	1.8147359	7.417168	-1.2019663	12.1875	51.962585	359.0	0.0	83.575	204.06516	899.0	0.0	1000.0	1000.0	1.0416666	0.825	96852.0	0.032284	2950004.0	-0.38244247	0.33815688	1.6705123	-8.91485	-0.38244092	0.33816907	1.674581	-8.320605	2.4812727	2.4540625	49.521023	-43.478092	2.0122013	4.0578904	114.682465	-11.02245	0.8528771	0.00053816155	0.00053302577	0.091039866	-7.3370243e-06	-7.0461392	0.00090306037	3.9851435e-15	-29.17255	2.1405544e-13	-2.0122013	15.370696	403.40646	28181.73127055168
60	2.1926155	2.195314	9.914747	-1.7617152	2.1456692	3.0663	12.580476	-1.0079247	67.48077	159.7123	671.0	0.0	17.475	89.06767	571.0	0.0	1000.0	1000.0	1.0961539	1.2	100324.0	0.03289311475409836	3000004.0	-0.3234142	0.34014893	1.2382421	-9.377359	-0.32341275	0.34016827	1.2802331	-8.899025	2.4819777	2.4962938	60.963608	-67.188354	1.9830753	4.281237	100.326195	-11.496107	0.85838765	0.00059506675	0.00059104065	0.09438415	1.4726727e-05	-7.1752195	0.00079615705	3.7755282e-15	-29.18795	2.1078453e-13	-1.9830755	18.063643	407.26917	28589.937470436096
61	1.9622717	2.2728543	8.483781	-0.9848696	1.9050068	3.1978056	18.044865	-1.3281738	32.9375	128.31915	871.0	0.0	91.175	212.49869	827.0	0.0	1000.0	1000.0	1.0	0.925	101987.0	0.032899032258064516	3050004.0	-0.2968902	0.36603364	1.4017134	-12.970353	-0.29689088	0.36606306	1.422785	-13.779118	2.4849312	2.5302906	70.09569	-45.926647	1.9949278	4.3213415	101.781364	-12.157381	0.90770924	0.00069581927	0.00069068756	0.09607337	6.0935367e-06	-6.9474936	0.000981735	3.1101932e-15	-29.201885	2.0786754e-13	-1.994928	18.463633	399.23544	28988.294340610504
62	2.6147883	3.332953	11.778277	-1.4512235	2.9388402	5.161782	27.4314	-1.1467627	40.846153	85.90477	346.0	0.0	7.1	12.656619	53.0	0.0	1000.0	1000.0	1.4615384	1.575	104029.0	0.03302507936507937	3100004.0	-0.3205138	0.37853542	1.2779295	-17.79119	-0.320516	0.3785521	1.2938178	-18.354439	2.481635	2.528072	62.115353	-19.580133	1.9893422	4.170848	92.148476	-12.684239	0.8589197	0.00076402636	0.0007612407	0.096993454	1.2014135e-05	-6.973959	0.00097111665	3.7437433e-15	-29.215925	2.0496946e-13	-1.9893423	16.557632	404.81744	29392.99069571495
63	2.145511	2.5800633	8.972778	-1.7305136	1.718724	2.012511	6.701068	-1.1937584	41.958332	92.28803	378.0	0.0	31.125	90.72519	505.0	0.0	1000.0	1000.0	1.2083334	0.9	106132.0	0.03316625	3150004.0	-0.350955	0.3766485	1.3710648	-11.833573	-0.3509532	0.3766804	1.3371575	-12.525583	2.4825509	2.5314226	66.86998	-20.421658	1.976014	4.063845	93.59463	-14.753574	0.9220633	0.00074181746	0.000735137	0.099621624	2.6689906e-05	-6.895982	0.001039955	3.5048525e-15	-29.230003	2.0210388e-13	-1.976014	18.708202	404.26196	29797.4283080101
64	2.9311106	3.498549	13.559924	-1.1825237	3.5092487	4.2747607	18.400484	-0.6905313	26.076923	63.761223	307.0	0.0	78.275	175.62332	784.0	0.0	1000.0	1000.0	1.5961539	1.8	107399.0	0.033045846153846155	3200004.0	-0.36312947	0.36354288	1.0178518	-9.166072	-0.36312762	0.3635501	1.0351992	-8.815057	2.4841256	2.4795473	61.206284	-27.649197	1.9983319	4.250677	89.03674	-12.300801	0.92373407	0.00069852796	0.00070009177	0.09598964	4.3608165e-06	-6.964651	0.0009624168	3.1448296e-15	-29.243092	1.9947517e-13	-1.9983319	18.463676	398.1555	30195.482567310333
65	3.8644886	4.4278593	18.18189	-1.3905195	3.8408744	3.4841447	13.191348	-1.0088673	27.125	68.300995	411.0	0.0	57.9	142.27171	640.0	0.0	1000.0	1000.0	2.0416667	1.95	108812.0	0.032973333333333334	3250004.0	-0.34086898	0.36430618	1.237351	-9.822647	-0.3408711	0.36431554	1.2723658	-10.111466	2.4800792	2.4543984	59.723984	-13.383266	1.9758282	4.1622586	80.036514	-13.231783	0.79759985	0.0006593971	0.00066423806	0.09565181	2.3883873e-05	-6.8467464	0.0010866005	3.8968314e-15	-29.257126	1.9669669e-13	-1.9758282	17.523685	405.77972	30601.25153851509
66	3.2723958	3.4702299	16.820461	-0.6891059	2.451753	3.159588	15.618471	-1.2935373	17.442308	44.39266	305.0	0.0	89.85	214.43129	887.0	0.0	1000.0	1000.0	1.6923077	1.325	109608.0	0.032718805970149256	3300004.0	-0.32989118	0.35367638	1.2847574	-7.3093786	-0.32989007	0.35368803	1.2501098	-7.47837	2.480374	2.4766061	65.00316	-26.70521	1.9957813	4.389611	94.49276	-13.762368	0.8051219	0.000611295	0.0006130534	0.09815807	4.5579854e-06	-7.0562115	0.00087781897	3.7803707e-15	-29.272688	1.9365892e-13	-1.9957814	18.785341	400.997	31002.345146894455
67	4.3895807	4.5968194	20.090727	-1.4842489	1.2071493	1.8973907	7.062404	-1.2424918	18.458334	31.89237	157.0	0.0	17.925	75.07343	478.0	0.0	1000.0	1000.0	2.2708333	0.65	110531.0	0.03250911764705882	3350004.0	-0.2894076	0.38335434	1.5970938	-11.828521	-0.2894093	0.38340512	1.5841265	-13.7965355	2.483385	2.4672055	65.25306	-17.627104	2.0043457	4.274143	85.185905	-11.800309	0.8216239	0.00067782134	0.0006628282	0.0955826	1.5402699e-06	-6.9224415	0.0010264262	3.1532915e-15	-29.28674	1.9095612e-13	-2.0043454	18.246893	398.8171	31401.053312778473
68	2.3545716	2.845449	10.147397	-1.1602547	2.3157063	3.5619876	15.475537	-0.8046711	14.634615	44.288837	306.0	0.0	5.825	14.684835	68.0	0.0	1000.0	1000.0	1.25	1.275	111255.0	0.03224782608695652	3400004.0	-0.20154423	0.40855277	1.453589	-14.819356	-0.20154393	0.40856302	1.4441421	-13.226959	2.480323	2.48947	57.39015	-16.9473	1.9854213	4.1760845	77.70255	-11.637433	0.68451774	0.0007996377	0.0007934953	0.09711705	1.8704193e-05	-6.759275	0.0011887751	3.6871048e-15	-29.29969	1.8849963e-13	-1.9854213	18.435402	407.4116	31808.47812819481
69	4.259043	4.141021	13.183084	-2.023818	2.6142101	3.7739432	18.803179	-1.2423763	71.541664	134.34052	548.0	0.0	11.6	18.297266	62.0	0.0	1000.0	1000.0	2.2083333	1.375	114697.0	0.03277057142857143	3450004.0	-0.21455492	0.38714927	1.612025	-8.950624	-0.2145554	0.38716814	1.6371553	-11.697331	2.4835713	2.4320757	60.716976	-21.100233	1.9776014	4.182132	109.91521	-13.093918	0.73515135	0.0006567457	0.0006538866	0.09514754	3.1532578e-05	-6.8286223	0.0011231111	3.0341146e-15	-29.313065	1.8599441e-13	-1.9776013	18.413857	399.5786	32208.14296078682
70	3.8283293	4.3409824	16.19409	-0.96338	7.308267	6.1648526	24.315304	-0.28638855	24.711538	51.609604	343.0	0.0	19.775	23.993216	134.0	0.0	1000.0	1000.0	1.8846154	3.725	115974.0	0.0326687323943662	3500004.0	-0.1695241	0.411343	1.5219783	-20.162403	-0.16952363	0.4114186	1.502825	-22.542812	2.4856646	2.5007286	65.645706	-25.153782	1.9745152	4.0895705	134.20995	-12.713846	0.7983464	0.00079211924	0.00078260637	0.099330276	3.100164e-05	-6.7363424	0.0012122964	2.615117e-15	-29.324936	1.8379971e-13	-1.9745152	18.157272	399.39343	32608.647052526474
71	4.0059986	3.5886402	14.632849	-0.8808275	2.1990275	3.7198145	18.276134	-1.3226867	33.6875	59.49725	284.0	0.0	18.475	80.013435	511.0	0.0	1000.0	1000.0	2.0416667	1.2	117660.0	0.032683333333333335	3550004.0	-0.13590506	0.4508608	1.5366849	-22.831326	-0.1359066	0.45080698	1.480906	-24.768427	2.481047	2.4784079	62.366108	-22.234848	2.0179002	3.9629402	115.612915	-13.103054	0.6277359	0.00089593674	0.00090493495	0.09945041	-2.1492533e-05	-6.639091	0.0013421637	3.4222272e-15	-29.336885	1.81617e-13	-2.0179002	18.336288	408.20508	33015.70061635971
72	4.28211	4.8188586	23.320889	-1.3323762	2.0947545	3.1982377	13.975708	-1.7405838	15.596154	28.690832	144.0	0.0	31.45	139.25049	883.0	0.0	1000.0	1000.0	2.2884614	1.15	118402.0	0.032438904109589044	3600004.0	-0.11378068	0.41521403	1.4375368	-27.275444	-0.113779925	0.41521385	1.4104546	-28.005545	2.4822068	2.3378222	50.55052	-21.738325	1.9658978	3.838647	92.179146	-15.257734	0.51614475	0.00087237085	0.0008430508	0.09154166	4.3609532e-05	-6.7697763	0.0011821047	3.169503e-15	-29.35005	1.792414e-13	-1.9658978	18.574562	397.64832	33413.38122677803
73	5.965097	5.384335	22.749094	-0.5295075	4.903055	5.8927064	23.984684	-1.1725384	42.666668	93.800835	459.0	0.0	40.0	132.69984	854.0	0.0	1000.0	1000.0	3.0	2.325	120530.0	0.032575675675675674	3650004.0	-0.1160542	0.41477352	1.3932452	-36.9453	-0.11605272	0.4147427	1.4067315	-35.500168	2.483645	2.361162	50.222866	-18.417831	2.001645	3.9634287	126.75553	-12.437292	0.57997245	0.0007530278	0.000799238	0.09361555	9.2836143e-07	-6.8192873	0.0011027415	2.8767494e-15	-29.36248	1.770266e-13	-2.001645	18.591833	398.2735	33811.467237234116
74	3.5522573	4.2170115	20.393738	-1.0948864	2.9245946	3.343287	12.72972	-1.1067585	43.51923	135.35118	858.0	0.0	12.85	37.626816	232.0	0.0	1000.0	1000.0	1.9038461	1.55	122713.0	0.032723466666666666	3700004.0	-0.059576876	0.46800342	1.3855149	-86.36335	-0.05957709	0.46785808	1.4084611	-79.981476	2.485903	2.3472204	54.115383	-16.194519	1.9965965	4.0642266	134.02017	-13.58553	0.5660604	0.0014202121	0.0013338199	0.09440297	1.0214477e-05	-6.576922	0.0014217446	2.4507846e-15	-29.37381	1.7503232e-13	-1.9965965	18.426529	406.40332	34217.97982668877
75	4.5264015	4.534621	16.80857	-1.4828845	4.1027136	4.5542283	15.96934	-0.52354395	33.666668	72.770004	415.0	0.0	46.65	126.13694	593.0	0.0	1000.0	1000.0	2.3333333	1.95	124390.0	0.03273421052631579	3750004.0	-0.056240607	0.49010658	1.8268616	-82.83408	-0.0562408	0.48978913	1.7914643	-87.50222	2.4857402	2.3042712	57.249325	-19.988213	1.9843434	3.8510647	114.118454	-12.999865	0.53086704	0.0015949741	0.0016723501	0.091286354	2.0150534e-05	-6.7842183	0.0011566695	2.4549315e-15	-29.38277	1.7347117e-13	-1.9843432	18.510353	398.59012	34616.65340948105
76	5.9551854	4.771075	19.519451	-0.6878795	6.418914	5.785426	20.390656	-0.9276314	35.096153	67.17321	391.0	0.0	45.3	143.85638	910.0	0.0	1000.0	1000.0	2.9230769	2.95	126154.0	0.03276727272727273	3800004.0	-0.038184635	0.4514941	1.7212274	-25.376429	-0.03818478	0.45175424	1.6908408	-33.25052	2.4836853	2.2967017	59.09192	-39.931927	1.9714162	4.05657	109.6298	-12.666758	0.45028687	0.00092824805	0.0008839795	0.09250498	3.3836168e-05	-6.793573	0.001145168	2.7821233e-15	-29.393894	1.7155204e-13	-1.971416	18.466253	400.4063	35017.03722000122
77	9.108764	6.017934	22.079088	-0.33256504	8.88568	7.1997843	23.431717	-0.12803912	42.479168	70.14984	464.0	0.0	98.775	203.48409	863.0	0.0	1000.0	1000.0	4.5	4.275	128255.0	0.032885897435897433	3850004.0	0.022720307	0.42422292	1.5704305	-18.04438	0.022724792	0.42421228	1.5670741	-18.99654	2.4860766	2.2765508	50.783356	-33.64123	1.9917475	3.9020987	113.01542	-13.907956	0.43596262	0.0007282517	0.00077855116	0.09198538	1.1097299e-05	-6.873025	0.0010561054	2.347501e-15	-29.402685	1.7005036e-13	-1.9917476	18.232136	406.49088	35423.42372894287
78	9.420237	7.1281004	21.64011	-1.1977274	12.406311	7.827273	27.052736	-0.39299875	31.826923	40.946365	153.0	0.0	48.575	56.62724	340.0	0.0	1000.0	1000.0	4.673077	5.9	129848.0	0.032872911392405064	3900004.0	-0.010926298	0.43428358	1.8594017	-61.82389	-0.010932176	0.4347526	2.511148	-58.87542	2.4911985	2.157649	50.831474	-14.192525	1.9950492	4.158588	113.45286	-12.474754	0.5172022	0.0014549972	0.0010982704	0.08785954	8.655047e-06	-6.7719936	0.0011755435	1.4659729e-15	-29.411264	1.6859693e-13	-1.9950491	18.388811	399.44714	35822.90218949318
79	7.557485	5.654155	19.74929	-1.4543871	6.5405173	6.6405535	22.711843	-0.61146814	32.604168	40.3628	194.0	0.0	50.025	92.84435	458.0	0.0	1000.0	1000.0	3.7291667	3.275	131477.0	0.03286925	3950004.0	0.011572856	0.46006152	2.2508755	-63.95897	0.011569734	0.45966122	2.1758723	-58.92062	2.4929957	2.1314633	47.255184	-18.787453	1.9898242	4.009973	138.8199	-13.833696	0.5237601	0.00094425026	0.00090331095	0.08640211	1.412891e-05	-6.73396	0.0012159	1.1569059e-15	-29.416597	1.677006e-13	-1.9898242	18.64237	400.5689	36223.45540857315
80	7.3205957	5.710869	19.72269	-1.0441006	6.631479	6.673761	20.835466	-0.9956534	43.192307	84.22179	459.0	0.0	32.025	63.63234	350.0	0.0	1000.0	1000.0	3.6538463	3.25	133659.0	0.033002222222222224	4000004.0	0.06760815	0.47899944	2.2454371	-50.1049	0.06761649	0.4790931	2.2728145	-44.60776	2.4937053	2.0376613	50.500977	-15.830601	2.0036082	3.8531573	85.284904	-11.552742	0.41878116	0.0011005545	0.0010895958	0.07980278	-3.2607888e-06	-6.7718363	0.0011650263	1.0333651e-15	-29.421318	1.6691107e-13	-2.0036077	18.263351	407.341	36631.55915093422
81	6.5184593	4.8040495	18.184917	-0.93472517	4.584275	4.6153135	15.732243	-1.1012424	44.375	71.03216	292.0	0.0	50.425	137.21988	601.0	0.0	1000.0	1000.0	3.0416667	2.275	135809.0	0.03312414634146341	4050004.0	0.11711654	0.4755153	1.8030632	-31.68418	0.11711274	0.47546074	1.8712845	-25.590162	2.493646	1.9971867	44.707012	-8.88023	1.9913054	3.6736472	90.597145	-11.276819	0.34030476	0.0009564679	0.0009802267	0.07891879	1.4478247e-05	-6.624314	0.0013421334	1.0389585e-15	-29.42449	1.6638229e-13	-1.9913054	18.3912	399.56964	37030.490349531174
82	9.168444	6.578433	22.718302	0.08189902	4.034224	3.925802	13.403905	-1.2474636	24.51923	27.456604	102.0	0.0	21.4	51.111057	220.0	0.0	1000.0	1000.0	4.4038463	1.975	137064.0	0.03302746987951807	4100004.0	0.21267676	0.4551308	2.2009923	-10.927086	0.21267666	0.45512372	2.1724553	-12.28176	2.5001462	1.993625	48.88923	-10.299263	1.9970738	3.6416984	81.86958	-12.148724	0.3954693	0.00079315127	0.0008000648	0.08034245	5.4824245e-06	-6.716516	0.0012376972	-4.2131065e-17	-29.427	1.659652e-13	-1.9970737	18.536842	399.44592	37430.001051187515
83	5.8582053	5.714303	19.640154	-0.49938402	7.582483	6.2622104	20.818773	-0.2572955	30.041666	37.544395	179.0	0.0	60.1	137.14697	740.0	0.0	1000.0	1000.0	2.8333333	3.7	138529.0	0.032983095238095235	4150004.0	0.29681638	0.46665514	2.3698013	-3.5949526	0.2968149	0.46665585	2.3059576	-3.4522953	2.4954815	2.0741782	49.746723	-10.673434	1.9941216	3.824988	84.749016	-12.035775	0.26001668	0.0008280773	0.0008296566	0.0812751	1.0350904e-05	-6.660679	0.001296937	7.312013e-16	-29.428406	1.6573196e-13	-1.9941216	18.396975	408.1991	37838.09908080101
84	6.1636515	5.1236553	18.036373	-0.22516169	5.2489333	5.445509	24.89894	-0.35187045	40.596153	104.231865	720.0	0.0	48.85	133.48718	661.0	0.0	1000.0	1000.0	3.0576923	2.55	140617.0	0.03308635294117647	4200004.0	0.34351185	0.48574504	2.5177114	-4.2039824	0.3435098	0.48575276	2.5023334	-4.34808	2.4926553	2.0422273	66.52252	-12.444559	1.9908675	3.6932204	72.684586	-12.012993	0.1238453	0.000874969	0.0008732129	0.07904996	1.2375434e-05	-6.705095	0.0012366221	1.1949213e-15	-29.431377	1.6524001e-13	-1.9908675	18.180786	399.68353	38237.85021471977
